#Select Statistics Per TCE From the Data Validation XML Files
#Mission = TESS
#Search =  tess2018319112539
#Sectors = S0005-S0005
#Created Date = 2019-02-27
#
tceid,ticid,planetNumber,planetCandidateCount,starTeffKelvin,starLoggCgs,orbitalPeriodDays,orbitalPeriodDays_err,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,starRadiusSolarRadii,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,minImpactParameter,ws_mes,ws_mesphase,expectedtransitcount,chiSquare2,mes,maxses,equilibriumTempKelvin,InsolationFlux
00269076581-01,269076581,1,1,7577,4.26974,0.215728,2.00574e-005,2.35945,1.79511,0.0134193,3.43343,0.00850468,1.61056,200.626,30.1624,0.493773,1438.06,0.000778108,0.00673355,0.00999983,8.80968,0.08646,122,84.739,7.5453,2.73829,4600.96,105905
00269077806-01,269077806,1,2,3268,4.98394,12.8916,0.00198564,2.80451,0.549859,0.0951459,16.5631,0.0683778,0.27,10646.5,662.429,6.51625,1449.14,0.00143333,0.566806,0.00999983,6.29836,8.94444,2,4.67302,19.4595,18.129,286.549,1.59336
00269077806-02,269077806,2,2,3268,4.98394,14.6542,0.00391525,2.75306,0.546766,0.0934007,8.63839,0.0744765,0.27,10260.1,941.883,14.2075,1443.28,0.00277922,1.21871,0.00999983,4.5659,9.37361,2,1.16757,15.9879,11.746,274.566,1.34309
00269078565-01,269078565,1,2,6730,4.19472,2.45555,-1,34.337,-1,0.198388,6.4387,0.0402029,1.58542,744886,0,3.5,1438.1,-1,0.588271,0.1,6.72049,1.20694,0,18870.7,268.255,111.985,1864.88,2858.39
00269078565-02,269078565,2,2,6730,4.19472,2.45596,-1,9.98009,-1,0.0576617,13.1845,0.0402074,1.58542,3766.78,-1,1.5,1438.33,-1,0.0827086,0.1,7.11015,-0.46568,11,8.18431,12.8284,6.19322,1864.77,2857.76
00269614962-01,269614962,1,2,7303,4.438,0.27568,1.72715e-005,3.94651,0.635969,0.0231432,1.61995,0.0111656,1.56202,462.416,67.8397,0.662873,1438.16,0.000557212,0.112064,0.937882,7.43105,0.10889,95,56.0999,8.126,2.87062,3811.49,49877
00269614962-02,269614962,2,2,7303,4.438,0.275518,1.88927e-005,8.27722,3.7172,0.0485395,1.18193,0.0111613,1.56202,1142.25,85.3675,1.19388,1438,0.000872246,0.596938,0.989288,7.49269,0.10833,96,64.505,8.21974,2.53309,3812.24,49916.1
00269797536-01,269797536,1,1,3148,4.438,6.67339,0.000859293,12.1973,5.0217,0.111728,83.2823,0.0694043,1,14613.2,2030.02,0.661085,1440.23,0.00134595,0.0709518,0.264063,4.28773,4.97778,4,65.2689,21.9724,19.4617,527.271,18.2665
00269855929-01,269855929,1,1,5008,4.49305,11.8964,0.00209648,6.44086,6.45636,0.0689254,18.3818,0.0959599,0.855976,5756.63,580.221,5.28764,1444.09,0.00145389,0.341298,0.00999983,3.10892,8.38611,2,0.77586,17.6986,14.5328,659.997,44.8425
00270474668-01,270474668,1,1,3311,4.438,0.44629,0.000102138,6.26741,2.43896,0.0574097,2.00948,0.0114349,1,3803.33,546.331,1.78166,1438.12,0.00294033,0.12184,0.386556,1.67738,0.32946,59,34.0769,7.17843,2.52446,1366.26,823.49
00270577175-01,270577175,1,1,8038.68,4.438,16.7267,0.0186295,2.45988,0.692,0.0225326,3.24948,0.128064,1,343.301,79.4259,11.374,1442.4,0.0131832,5.68699,0.984783,2.87977,-3.14305,2,4.1949,8.85128,6.77656,991.203,228.124
00270627580-01,270627580,1,1,6003,4.10626,14.4323,0.00305575,5.19003,0.934438,0.0308153,18.3143,0.120134,1.54277,1099.83,156.932,6.20522,1439.48,0.00212152,0.185909,0.0357973,6.32669,5.51528,2,0.45415,18.4159,13.1223,949.243,191.88
00270677813-01,270677813,1,1,5290,4.17534,14.7274,0.00173012,7.65212,1.36889,0.0543211,38.4082,0.11398,1.29036,3526.14,407.649,3.08868,1447.86,0.00123885,0.159185,0.00999983,5.79972,4.99583,2,17.0985,13.0265,14.3362,785.397,89.9245
00271596290-01,271596290,1,1,6311.35,4.33549,1.28248,8.67864e-006,45.4806,6.65014,0.357089,2.07452,0.0236765,1.16667,101229,157.801,5.98518,1438.97,9.32344e-005,2.99259,0.796539,4.59172,0.32778,20,14611.3,833.051,250.165,1954.92,3451.75
00271640350-01,271640350,1,1,5467.8,4.57473,18.5639,0.0035502,3.13645,3.56341,0.0307434,87.3108,0.145736,0.934509,1106.11,225.059,1.61837,1443.93,0.00245941,0.0517798,0.264115,2.80892,-4.09028,2,20.6587,12.413,14.7146,610.96,32.9286
00271900514-01,271900514,1,1,4077,4.60452,18.6781,0.00256951,6.87845,1.34687,0.0955035,78.6464,0.118703,0.659734,11078.3,1466.22,1.98714,1439.17,0.00181289,0.173343,0.0251062,4.03581,4.12083,2,2.77884,11.1517,8.35768,424.117,7.64654
00272086159-01,272086159,1,1,3270,4.98242,8.07714,0.00051229,9.96474,9.13912,0.336817,43.2466,0.0501318,0.271,71760,2932.74,1.43159,1443.82,0.000599131,0.715795,0.883726,2.99984,2.00694,3,441.579,24.2368,28.1912,335.481,2.99358
00272357134-01,272357134,1,2,6538.96,4.438,4.19685,5.32539e-005,31.3288,3.50248,0.122088,6.24177,0.0900639,2.35055,16985.5,95.2115,5.79502,1441.87,0.000162296,0.635402,0.00999983,5.075,2.47639,6,131.855,174.527,82.5252,1474.04,1115.73
00272357134-02,272357134,2,2,6538.96,4.438,4.19647,0.000573055,6.73049,1.0777,0.0262286,6.05436,0.0900584,2.35055,784.773,75.2854,5.46013,1440.15,0.00169009,0.140826,0.00999983,2.18654,2.82083,6,3.17713,7.26467,3.99523,1474.09,1115.87
00277023834-01,277023834,1,1,5780,4.438,13.4621,0.00883178,22.1391,37.8995,0.202795,12.5318,0.110806,1,17479.2,2121.25,5.62494,1444.05,0.00621698,2.81247,0.990105,2.69631,9.59861,2,5.13435,7.85659,7.79355,766.193,81.4467
00277102246-01,277102246,1,1,3560,4.438,9.96674,0.00348472,6.6802,1.06077,0.061191,24.0804,0.0906826,1,4464.45,548.815,3.35634,1444.05,0.00250139,0.193658,0.00999983,3.87186,0.47778,3,0.0707,8.49731,7.20877,521.651,17.5001
00277108449-01,277108449,1,1,7135,4.15767,0.881048,0.000442218,6.91752,7.82961,0.0363873,1.07526,0.0210044,1.7414,667.53,74.9419,5.52592,1438.49,0.00719554,2.76296,0.989665,1.88943,0.42499,30,20.0859,8.30403,3.63579,2866.68,15960.3
00277300045-01,277300045,1,1,7328,4.14336,0.689846,0.000135584,3.52918,3.27126,0.0178605,2.01589,0.018109,1.80999,344.668,37.7339,2.48055,1438.08,0.00267247,0.0621866,0.502102,1.52004,0.41667,39,27.4206,7.20947,2.8622,3232.72,25810.4
00278683641-01,278683641,1,2,6469,4.11887,4.24188,1.74214e-005,65.7172,8.82991,0.363113,8.39355,0.0562566,1.65781,139891,102.534,4.85368,1439.33,4.2999e-005,1.78604,0.544014,69.5952,2.11944,6,10664,1607,749.631,1549.56,1362.57
00278683641-02,278683641,2,2,6469,4.11887,4.24181,0.000125583,22.248,2.99043,0.122929,5.16452,0.056256,1.65781,14266.9,87.9712,4.75312,1441.45,0.000390994,1.57855,0.840427,3.38362,0.36806,6,2249.67,153.239,79.0714,1549.57,1362.6
00278683844-01,278683844,1,1,5332,4.56429,5.53732,0.0026633,2.78502,0.38868,0.0307448,5.11085,0.059624,0.829762,721.6,70.2239,3.35795,1438.45,0.00513488,0.884246,0.950721,2.89821,-1.07778,5,1.77156,10.83,5.92285,877.705,140.254
00278825715-01,278825715,1,1,3493,4.438,14.9614,0.00357909,10.2959,0.833389,0.0943107,32.3843,0.118888,1,9529.73,1128.74,3.13395,1443.94,0.00250904,0.435732,0.639963,5.52336,-2.06528,2,1.99823,10.5921,10.7426,447.015,9.43643
00278861826-01,278861826,1,1,6128,3.93714,0.533827,3.59022e-006,56.765,10.1532,0.271274,1.81327,0.0135368,1.91677,31946.1,101.042,2.25363,1438.41,0.000103014,1.12682,0.990105,4.46772,0.38654,49,8551.2,459.185,93.6995,3217.64,25332.2
00278863150-01,278863150,1,2,5093,4.438,0.521577,4.53319e-005,33.3009,26.7546,0.305037,2.61088,0.0126873,1,63846.9,3748.14,1.6273,1438.32,0.00122873,0.813652,0.863458,8.55393,0.2563,50,62.8107,15.4785,4.12305,1995.18,3744.97
00278863150-02,278863150,2,2,5093,4.438,0.521511,0.000101981,17.1052,1.57497,0.156685,2.39016,0.0126862,1,23374.4,2612.11,1.51872,1438.07,0.00278956,0.514925,0.796936,2.33525,0.12917,51,40.9645,8.57978,2.89163,1995.26,3745.6
00278866211-01,278866211,1,1,6054,4.39416,2.19417,9.47588e-005,14.2914,7.42333,0.117156,4.53765,0.0344239,1.1174,5863.8,105.464,1.96307,1439.26,0.000598157,0.981533,0.990105,2.66415,1.09441,12,306.682,49.5264,19.0347,1521.98,1268.1
00278956474-01,278956474,1,3,5710,4.3581,5.48841,0.000260971,34.4495,34.4499,0.285161,9.81017,0.0613028,1.1066,94266.3,788.763,5.4696,1443.21,0.000486501,1.24137,0.153471,7.57222,2.74028,4,55.2578,125.48,65.8567,1070.49,310.352
00278956474-02,278956474,2,3,5710,4.3581,2.83727,0.000257994,29.9713,36.8445,0.248092,5.11312,0.0394866,1.1066,26516.6,623.313,3.3063,1438.5,0.00127142,1.65315,0.988265,2.99086,1.43611,10,144.707,39.1484,20.219,1333.82,748.023
00278956474-03,278956474,3,3,5710,4.3581,5.48789,0.00154705,12.1184,12.1268,0.100312,5.62964,0.0612989,1.1066,9500.21,554.126,5.45757,1440.46,0.00392986,1.41736,0.829606,1.73199,0.525,5,24.7191,15.3348,9.30045,1070.53,310.391
00278988794-01,278988794,1,1,6021,4.30086,3.79564,0.000567323,81.0736,224.418,0.600388,8.97284,0.0494154,1.23693,260617,9621.86,4.63381,1438.57,0.00200404,2.31691,0.732233,3.69702,0.34722,7,539.046,36.6698,24.1841,1329.24,737.784
00279157429-01,279157429,1,1,6429,4.22329,13.4575,0.0052128,9.87269,1.34586,0.061968,23.0942,0.120876,1.45937,3840.02,410.284,3.26397,1444.07,0.00316914,0.434765,0.768744,3.09299,8.27083,2,17.1553,14.3816,14.021,985.708,223.108
00279251651-01,279251651,1,1,3811,4.7316,0.403818,5.05857e-005,1.17552,2.35452,0.0194015,2.32071,0.00905053,0.555,444.452,43.6699,1.40271,1438.06,0.0016401,0.0285867,0.0205401,1.24044,0.10556,66,74.2262,9.58231,4.3409,1316.86,710.693
00279454212-01,279454212,1,1,6145,4.43626,11.7609,0.000256001,24.7776,3.30077,0.209685,22.3736,0.106609,1.0824,40719.6,242.042,3.6091,1446.51,0.000181819,1.80455,0.810619,9.11849,5.91528,2,0.11095,288.164,204.118,863.993,131.693
00279484342-01,279484342,1,1,6174,3.81873,0.632202,-1,8.99928,-1,0.0372039,5.02281,0.0152398,2.21573,378930,0,1,1438.03,-1,0.0366886,0.1,18.7394,0.3125,0,267.513,54.7247,12.1618,3284.94,27518.7
00279493836-01,279493836,1,3,3572,4.438,10.5259,0.00299021,2.38014,1.83154,0.0218022,26.6838,0.0940431,1,564.192,66.6274,3.04415,1447.12,0.00197553,0.0665559,0.155403,7.5086,7.53055,2,4.3495,12.0768,10.0997,513.973,16.4923
00279493836-02,279493836,2,3,3572,4.438,10.6935,0.00586064,2.16908,2.56118,0.0198688,23.9966,0.0950391,1,470.845,72.0031,3.4724,1443.97,0.00349095,0.0677117,0.0193712,4.21357,5.77222,2,5.78417,10.5665,8.70463,511.272,16.1484
00279493836-03,279493836,3,3,3572,4.438,15.0491,0.00458213,2.45071,0.544728,0.0224486,15.0182,0.119352,1,595.261,84.6633,7.65217,1439.12,0.00336357,0.176507,0.218768,3.4239,2.53472,2,0.35636,9.25545,8.03718,456.235,10.2395
00279536939-01,279536939,1,1,5780,4.438,19.2095,0.0100952,22.2093,1.70035,0.203438,12.1119,0.140443,1,48261.5,7112.21,14.6047,1439.11,0.00714224,2.47359,0.00999983,2.37579,4.85139,2,3.55697,17.8865,17.5342,680.566,50.6992
00279536940-01,279536940,1,1,3319,4.95515,19.2053,0.00515823,3.76939,0.829257,0.117043,11.5253,0.0925479,0.295,16114.8,1572.15,14.2418,1439.11,0.0036489,1.49571,0.00999983,2.01458,4.8375,2,6.17962,18.8047,18.2568,261.473,1.10466
00279537689-01,279537689,1,2,5786,4.23017,8.81788,0.000448346,30.1373,10.6419,0.213199,14.1202,0.0846445,1.29484,19360.1,304.087,3.35442,1443.81,0.000617164,1.67721,0.990105,44.8163,2.75556,3,15305.8,131.54,175.104,998.571,234.983
00279537689-02,279537689,2,2,5786,4.23017,5.85719,0.00146641,6.91571,1.07298,0.0489236,14.442,0.064439,1.29484,2483.67,224.658,2.42678,1443.67,0.00281865,0.212994,0.699131,2.31239,2.74722,4,1438.3,44.8979,59.9511,1144.47,405.449
00279569707-01,279569707,1,2,7801,4.11303,3.97936,4.6838e-005,60.3104,44.4695,0.27925,6.09797,0.0603817,1.97832,78567.7,203.986,5.39758,1439.67,0.000164333,2.28159,0.701316,26.763,1.98611,7,17253.3,229.22,125.311,1970.32,3561.82
00279569707-02,279569707,2,2,7801,4.11303,3.97943,0.0002831,25.4972,18.8016,0.118057,4.19802,0.0603824,1.97832,13137,226.493,5.33632,1441.66,0.000866457,1.90255,0.857329,1.76562,-0.97361,6,27.9474,43.4275,20.3279,1970.31,3561.74
00279569718-01,279569718,1,2,6119.6,4.1825,3.97933,0.000326224,16.0191,2.345,0.106997,3.4957,0.0498849,1.37139,8210.85,136.756,5.36577,1439.68,0.00110435,2.68288,0.935775,5.67173,1.98472,7,945.239,55.6433,29.5995,1415.83,949.652
00279569718-02,279569718,2,2,6119.6,4.1825,3.9773,0.00126278,4.82558,0.686937,0.0322319,4.44442,0.0498679,1.37139,987.998,71.5197,4.16557,1441.67,0.00384954,0.421682,0.842507,1.73488,2.33611,6,18.9838,10.5183,5.71455,1416.07,950.299
00279614617-01,279614617,1,2,5522.77,4.18738,17.1732,0.00235717,12.8106,8.50733,0.037978,78.159,0.228107,3.08984,1697.39,230.756,1.73437,1444.67,0.00173556,0.0640694,0.0991937,7.92755,12.8514,2,0.17418,15.572,12.3064,896.906,152.936
00279614617-02,279614617,2,2,5522.77,4.18738,10.9547,0.00197789,12.9767,6.57634,0.0384702,46.3506,0.169033,3.08984,1744.92,178.2,1.87507,1446.57,0.00139978,0.069479,0.00999983,4.59039,-0.95278,2,1.58129,12.057,9.89522,1041.91,278.512
00279615956-01,279615956,1,1,5812.38,4.17942,0.571628,6.62926e-005,3.46117,1.57797,0.023256,2.14084,0.0135965,1.36328,595.498,39.1513,1.92557,1438.04,0.00152536,0.062355,0.509385,4.78338,0.27361,46,33.9949,10.1607,3.48596,2568.17,10280.6
00279955276-01,279955276,1,3,6123,4.26799,0.576872,4.83312e-006,41.6659,6.89721,0.291699,2.584,0.0142463,1.30841,67680.3,511.031,1.84213,1438.18,0.000119137,0.921065,0.824815,25.5092,0.28611,46,453.529,81.4502,17.0596,2589.27,10622.6
00279955276-02,279955276,2,3,6123,4.26799,0.288417,9.08236e-006,23.2438,4.08395,0.162728,1.31552,0.00897418,1.30841,17927.2,484.901,1.88519,1438.18,0.000440941,0.942596,0.921986,6.08549,0.20368,91,48.3329,29.1449,7.24174,3262.35,26769.7
00279955276-03,279955276,3,3,6123,4.26799,0.576892,0.000124083,11.2221,12.7638,0.0785648,3.24571,0.0142466,1.30841,7085.08,5063.26,1.47491,1438.32,0.00273574,0.113884,0.173396,0,0.26265,46,35.0598,9.16751,3.24962,2589.24,10622.1
00279958827-01,279958827,1,1,5780,4.0455,2.4833,0.00115358,13.1114,0.784069,0.120101,2.63019,0.0265669,1,14169,1529.62,6.16206,1440.42,0.00590812,1.55508,0.782587,2.50304,1.16806,11,2.81334,7.1023,3.8855,1564.77,1416.83
00283630171-01,283630171,1,1,5698,4.36038,10.2792,0.00261153,11.6344,11.6471,0.0967045,15.3844,0.0930503,1.10203,10969.6,755.216,5.60248,1447,0.00187787,0.494688,0.00999983,4.5157,2.50833,2,12.4289,20.4164,20.0692,865.271,132.474
00283677584-01,283677584,1,3,6989,3.69657,1.85925,6.44231e-006,101.816,14.7092,0.320428,3.82483,0.0341633,2.91061,114514,221.894,4.97175,1438.24,4.69514e-005,1.2531,0.161862,57.5203,0.92639,15,41913.1,470.275,181.043,2846.55,15516.6
00283677584-02,283677584,2,3,6989,3.69657,0.929633,1.20689e-005,52.7922,7.6299,0.166143,1.64506,0.0215217,2.91061,28966.6,245.505,4.98531,1438.24,0.000205548,1.18727,0.630124,3.91042,0.325,29,238.297,116.199,39.4017,3586.42,39099
00283677584-03,283677584,3,3,6989,3.69657,0.620559,-1,8.37168,-1,0.0263467,9.70344,0.0164383,2.91061,779.594,-1,0.5,1438.54,-1,0.0130061,0.1,4.84361,-0.05833,42,17.962,10.0409,6.57823,4103.65,67019.9
00283704009-01,283704009,1,1,6378,4.31936,12.4445,0.0032844,6.19673,1.09749,0.0438569,20.5637,0.11401,1.29426,2203.04,232.837,4.82719,1445.24,0.00232201,0.203033,0.018783,2.41361,1.50972,2,17.0968,12.8365,15.3553,948.236,191.068
00284730577-01,284730577,1,6,5389,4.31354,15.004,0.00128453,28.0709,13.9812,0.230263,32.6651,0.116527,1.11668,22214.7,1093.31,2.56378,1443.8,0.000883048,1.28189,0.990105,15.8229,-0.18611,2,59.2261,23.0893,17.1754,736.125,69.3949
00284730577-02,284730577,2,6,5389,4.31354,18.03,0.00197573,22.2408,17.1996,0.18244,38.5459,0.13171,1.11668,13810.7,1116.61,2.31076,1443.54,0.0014194,1.15538,0.990105,7.83028,13.3875,2,116.332,22.1441,20.1738,692.397,54.3179
00284730577-03,284730577,3,6,5389,4.31354,13.3664,0.00205996,23.6704,14.8295,0.194166,29.2901,0.107886,1.11668,16493.6,1279.39,2.36541,1448.39,0.00116779,1.1827,0.982989,17.6331,0.18472,2,1.63639,17.3074,14.2281,765.038,80.9567
00284730577-04,284730577,4,6,5389,4.31354,4.51847,0.000591229,37.0298,16.2339,0.303752,5.95517,0.0523538,1.11668,39140.2,1857.72,5.00347,1439.13,0.00164854,2.50174,0.990105,7.11583,1.50278,6,42.4726,14.2848,11.5203,1098.22,343.781
00284730577-05,284730577,5,6,5389,4.31354,7.47986,0.00164635,31.5968,14.2213,0.259186,12.2485,0.0732628,1.11668,28305.7,1324.46,3.64381,1439.23,0.00248194,1.82191,0.990105,8.41829,1.6,4,53.6209,19.058,17.0053,928.374,175.555
00284730577-06,284730577,6,6,5389,4.31354,9.87504,0.00171869,26.4704,14.4545,0.217134,16.5812,0.0881685,1.11668,19713.9,1105.52,3.22745,1443.4,0.00268447,1.61373,0.990105,16.8853,0.24722,3,49.6184,14.4778,12.6973,846.268,121.214
00284730578-01,284730578,1,6,5418,4.41629,13.1857,0.00206278,33.4987,48.6156,0.308022,32.9922,0.107205,0.996193,40268.2,3100.01,2.61122,1448.39,0.00156747,1.30561,0.990105,40.1157,0.18472,2,30.4579,19.5995,15.35,728.776,66.6651
00284730578-02,284730578,2,6,5418,4.41629,10.632,0.00164448,51.7137,127.998,0.47551,22.5949,0.0928734,0.996193,101852,4264.28,3.9886,1448.16,0.00131944,1.9943,0.974304,13.2924,6.025,2,3.89426,18.7737,14.8851,782.991,88.8278
00284730578-03,284730578,3,6,5418,4.41629,10.3886,0.00208309,36.3877,53.8389,0.334587,24.0524,0.0914503,0.996193,47664.8,3073.5,2.95593,1443.8,0.00137788,1.47796,0.990105,9.14374,2.90694,2,76.9202,17.7908,13.2462,789.06,91.6139
00284730578-04,284730578,4,6,5418,4.41629,4.55171,0.000529937,33.0041,40.3207,0.303475,9.45059,0.052755,0.996193,39081.4,2251.58,3.14087,1438.99,0.00164092,1.57043,0.990105,11.9834,0.18472,6,135.056,16.9081,10.4385,1038.89,275.299
00284730578-05,284730578,5,6,5418,4.41629,10.2225,0.00194716,37.8302,49.9959,0.347851,20.9811,0.090473,0.996193,51596,2875.02,3.40893,1446.71,0.00129023,1.70446,0.990105,13.902,-0.18611,2,3.81723,15.6003,11.6399,793.31,93.6038
00284730578-06,284730578,6,6,5418,4.41629,11.0429,0.00229838,40.1034,59.8119,0.368753,19.3505,0.095251,0.996193,58095.2,3079.09,4.12728,1442.23,0.00162171,2.06364,0.990105,7.96736,2.3375,3,69.5329,15.7396,14.5019,773.158,84.4487
00284789252-01,284789252,1,2,5854,4.34218,9.91691,0.00102055,6.41098,1.08587,0.0511171,26.8647,0.0921093,1.14883,3042.97,348.028,2.95452,1439.28,0.00131982,0.144818,0.0881574,6.3253,-0.49583,3,36.2931,23.8163,20.5033,912.265,163.683
00284789252-02,284789252,2,2,5854,4.34218,19.5807,0.00425881,6.84957,1.05076,0.0546142,45.9332,0.144968,1.14883,2696.91,426.593,1.90601,1439.06,0.00374355,0.379627,0.877385,4.34928,4.44583,2,6.01912,12.5497,9.99376,727.172,66.08
00284863911-01,284863911,1,1,6189,4.27149,0.342844,1.08228e-005,55.3453,57.7196,0.384248,1.7334,0.0101538,1.31937,64271.1,2303.44,1.95819,1438.14,0.000427419,0.979097,0.990105,11.3102,0.17361,77,26.3353,8.13213,2.57756,3113.02,22194.7
00287328866-01,287328866,1,2,5846,4.33269,1.03844,4.46309e-005,27.1553,29.6656,0.21441,2.62904,0.0204477,1.16013,20907.4,325.586,2.36689,1438.9,0.00061188,1.18345,0.980085,2.10801,0.63551,25,37.8196,57.4181,16.3268,1943.04,3368.58
00287328866-02,287328866,2,2,5846,4.33269,0.961304,0.000119149,6.13462,8.93545,0.0484371,8.78342,0.0194221,1.16013,2730.52,360.162,0.876002,1438.03,0.00188024,0.040903,0.082394,3.47474,-0.21714,28,19.4387,8.52444,3.87953,1993.68,3733.74
00287351976-01,287351976,1,2,6217,4.26679,1.92222,-1,27.0925,-1,0.186087,5.00692,0.0321593,1.33361,454432,0,3.5,1439.55,-1,0.560051,0.1,12.4402,0.96389,0,3179.24,323.697,107.445,1766.58,2301.74
00287351976-02,287351976,2,2,6217,4.26679,1.92161,0.000723539,68.0035,165.614,0.467089,1.71079,0.0321525,1.33361,95046.5,4545.76,13.0396,1438.58,0.00546639,6.51982,0.990105,4.9094,0.75139,14,5.37575,7.59968,3.48867,1766.77,2302.71
00290716988-01,290716988,1,1,5113,4.438,9.36826,0.00217231,3.04668,0.626204,0.0316247,14.6719,0.080056,0.882467,1166.78,177.667,4.69358,1447.33,0.00168877,0.166782,0.37461,6.79368,4.79444,3,0.00237,15.5064,11.2159,749.066,74.4049
00293271581-01,293271581,1,2,8804,4.438,0.290044,1.26336e-005,31.5507,0.678457,0.289005,1.96847,0.00857955,1,92420.4,3921.85,1.58188,1438.2,0.000513389,0.381614,0.0155007,14.6571,0.14421,91,74.9436,7.133,2.99178,4194.11,73127.3
00293271581-02,293271581,2,2,8804,4.438,0.290026,9.17542e-006,43.1783,79.8289,0.395515,3.25181,0.00857919,1,68556.6,3362.83,0.715862,1438.07,0.000329311,0.357931,0.990105,0,0.14502,91,97.605,16.6899,4.37101,4194.2,73133.4
00293273183-01,293273183,1,1,5602.37,4.53992,10.4839,0.0051213,15.0301,7.72585,0.133343,10.1642,0.103611,1.0325,9212.05,1009.54,4.69183,1444.05,0.00348671,2.34591,0.966194,5.44888,2.99583,2,6.51783,10.3923,7.65238,780.381,87.6492
00293345927-01,293345927,1,3,6150,3.52649,0.269814,1.08262e-005,26.9514,10.9881,0.0799468,1.18047,0,3.08801,2782.78,99.6674,1.51585,1438.14,0.000543701,0.757924,0.990105,4.29682,0.07361,98,128.787,19.3859,4.70142,0,0
00293345927-02,293345927,2,3,6150,3.52649,0.539533,2.36053e-005,12.1879,9.01192,0.0361534,9.59387,0,3.08801,1464.38,132.933,0.41927,1438.25,0.000878826,0.0167051,0.354681,12.294,0.32176,49,45.5501,11.5338,4.16408,0,0
00293345927-03,293345927,3,3,6150,3.52649,0.539692,4.45742e-005,35.2253,9.04187,0.10449,1.11067,0,3.08801,11762.2,1680.38,5.96663,1438.1,0.00438075,1.32166,0.577148,1.1356,0.26979,49,25.2268,12.1142,3.49135,0,0
00294053451-01,294053451,1,1,9183,3.84316,0.213517,1.29002e-005,4.62635,2.00512,0.0140017,2.98182,0,3.02661,216.402,26.9293,0.560891,1438,0.000479658,0.00821257,0.141224,6.4614,0.09896,124,97.5971,7.79828,2.88167,0,0
00294092960-01,294092960,1,3,5801,4.51483,0.902218,2.82822e-005,17.3821,6.36104,0.170312,2.95122,0.0185414,0.934879,13076.7,232.913,1.59174,1438.35,0.000430096,0.795872,0.981735,11.4491,0.45278,29,112.639,47.2097,12.5299,1817.61,2579.43
00294092960-02,294092960,2,3,5801,4.51483,0.451204,5.59925e-005,8.9996,10.3794,0.088179,1.44606,0.011682,0.934879,3278.14,271.128,1.52591,1438.35,0.00167175,0.762955,0.990105,5.69698,0.11925,58,13.4771,10.2247,3.85553,2289.88,6497.93
00294092960-03,294092960,3,3,5801,4.51483,0.225655,1.5862e-005,3.35203,3.01557,0.0328435,3.0338,0.00736035,0.934879,1161.39,140.373,0.494593,1438,0.000695277,0.0246897,0.59866,3.52706,0.05417,117,96.1801,8.35302,3.86991,2884.85,16368.7
00294092966-01,294092966,1,3,6624,4.18539,0.902256,6.25744e-006,36.6588,4.74847,0.212952,3.34683,0.0204033,1.57686,23086.3,117.806,1.59346,1438.35,9.68689e-005,0.796728,0.965474,36.9163,0.44861,29,460.626,136.644,38.0044,2569.56,10302.8
00294092966-02,294092966,2,3,6624,4.18539,0.451157,1.32677e-005,19.7973,5.01113,0.115003,1.5449,0.0128538,1.57686,5803.31,153.988,1.54105,1438.35,0.000419508,0.770526,0.990105,6.93834,0.11647,58,36.145,26.2593,7.2048,3237.37,25959.2
00294092966-03,294092966,3,3,6624,4.18539,0.225631,1.59536e-005,8.26356,5.13034,0.0480033,1.13244,0.00809867,1.57686,1068.83,84.9359,1.16367,1438.01,0.000916844,0.581835,0.990105,3.37177,0.05833,117,163.685,12.6028,6.68479,4078.51,65392.6
00294206429-01,294206429,1,2,5780,4.438,1.05504,1.66477e-005,49.3594,14.6145,0.452134,3.14914,0.0202924,1,88281.5,870.033,2.92795,1438.4,0.000222198,1.46397,0.990105,472.308,0.12222,25,1338.95,223.721,73.2561,1790.41,2428.47
00294206429-02,294206429,2,2,5780,4.438,1.05508,9.40222e-006,32.2798,0.0939805,0.295684,2.11413,0.020293,1,94773,571.702,4.95276,1438.97,0.000125207,1.57274,0.537963,8.83284,0.70969,26,200.961,88.4366,27.2996,1790.38,2428.32
00294273900-01,294273900,1,1,6770,4.11642,1.41827,8.76832e-005,54.091,6.74713,0.28396,1.25551,0.0279884,1.74488,85337.7,3103.87,17.0193,1439.2,0.000618576,6.44632,0.574977,26.2664,0.47222,19,27.6273,27.3308,8.64671,2358.71,7315.06
00294327312-01,294327312,1,1,7237,3.50145,0.91854,6.15794e-006,132.344,16.6261,0.323227,1.81913,0,3.75053,46499.9,117.016,4.30073,1438.22,9.09216e-005,2.15036,0.990105,2.17069,0.28889,29,248.335,269.694,69.1582,0,0
00294328887-01,294328887,1,2,3224,4.438,0.354465,9.09568e-006,28.4518,0.445362,0.26062,2.66211,0.00980703,1,68814.6,1560.21,1.1386,1438.13,0.000348848,0.443613,0.7,6.90481,0.09306,74,234.342,28.5655,6.04063,1436.54,1006.45
00294328887-02,294328887,2,2,3224,4.438,0.354573,2.935e-005,11.6849,2.00357,0.107034,3.02287,0.00980903,1,13000.3,1224.68,0.93255,1438.22,0.00252826,0.11447,0.456428,4.70621,0.16416,74,39.3043,10.6765,3.03574,1436.4,1006.04
