#Select Statistics Per TCE From the Data Validation XML Files
#Mission = TESS
#Search =  tess2018349182739
#Sectors = S0006-S0006
#Created Date = 2019-02-27
#
tceid,ticid,planetNumber,planetCandidateCount,starTeffKelvin,starLoggCgs,orbitalPeriodDays,orbitalPeriodDays_err,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,starRadiusSolarRadii,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,minImpactParameter,ws_mes,ws_mesphase,expectedtransitcount,chiSquare2,mes,maxses,equilibriumTempKelvin,InsolationFlux
00201497357-03,201497357,3,3,7428,4.07508,1.43639,-1,4.58366,-1,0.0211969,22.3118,0.0297569,1.98079,500.831,-1,0.5,1468.44,-1,0.0104879,0.1,4.07697,0.56354,16,27.6498,8.58723,4.47574,2674.17,12085.8
00020178111-01,20178111,1,1,5890,4.48757,1.73442,0.000264775,5.13675,0.694865,0.0481685,2.84949,0.0289066,0.976838,1813.32,142.087,2.18371,1468.62,0.0019115,1.09185,0.951025,5.06248,0.86667,13,9.29923,16.9045,6.4905,1510.85,1231.41
00020209527-01,20209527,1,2,6786,4.18875,0.340049,5.86062e-005,2.48679,2.41274,0.0141569,1.49575,0.010818,1.60905,183.505,23.4566,1.08043,1468.57,0.00180715,0.0727477,0.890349,7.45456,0.22766,64,54.1062,7.7976,3.99159,3651.89,42033.1
00020209527-02,20209527,2,2,6786,4.18875,0.339831,7.65111e-005,3.02466,2.79278,0.0172189,1.14707,0.0108134,1.60905,225.791,28.2877,1.28888,1468.47,0.00265846,0.391818,0.97584,0.4196,0.18991,64,65.8833,8.57414,3.66626,3652.67,42069
00202185707-01,202185707,1,1,3896,4.70541,1.65022,0.000187428,5.47492,2.12271,0.085581,15.6816,0.02351,0.586,8657.17,960.473,0.867666,1469.37,0.00126302,0.0694866,0.124601,2.89881,-0.23438,13,7.70162,7.57647,4.01288,858.289,128.249
00202227479-01,202227479,1,2,7205,4.25528,0.200297,1.61941e-005,3.79985,1.65468,0.0221859,2.45997,0.00786603,1.56887,505.856,79.7729,0.491199,1468.46,0.000518571,0.0211875,0.700936,8.82441,0.10127,108,91.0179,7.12864,2.85632,4489.95,96047.7
00202227479-02,202227479,2,2,7205,4.25528,0.200206,1.70315e-005,4.8172,1.08103,0.0281258,1.24092,0.00786366,1.56887,652.876,76.6371,0.760508,1468.36,0.000679014,0.212168,0.956465,5.8075,0.05208,109,123.282,8.04925,2.9977,4490.63,96105.7
00202271126-01,202271126,1,1,9647,4.07564,5.53625,0.00591482,22.9913,14.1604,0.0884483,5.98826,0.0827358,2.38107,8633.38,1011.42,7.73013,1468.79,0.0110695,0.633646,0.00999983,1.46043,1.28333,4,6.87064,7.32045,4.71664,2283.62,6427.09
00020297123-01,20297123,1,1,2994,4.438,9.80618,0.00243611,10.1077,2.39058,0.0925872,56.3726,0.0897061,1,10207.3,1149.66,1.45117,1471.72,0.00167541,0.123147,0.0376328,7.22221,1.32361,2,1.19234,12.7945,10.1108,441.096,8.94648
00206768663-01,206768663,1,1,3831,4.72704,0.48409,0.000176848,4.80685,10.2526,0.0790502,1.22554,0.0102021,0.557,2766.27,310.322,2.39739,1468.55,0.0046446,1.1987,0.985214,1.4452,0.36031,45,51.5501,8.67796,3.12067,1249.07,575.267
00206856569-01,206856569,1,1,3574,4.438,8.0252,0.00224813,2.56247,1.50979,0.0472775,29.6767,0.0492108,0.49648,2663.02,349.076,2.15993,1470.98,0.00292318,0.0979263,0.064097,2.44911,4.40278,3,10.004,8.78001,7.40167,500.919,14.8795
00207004093-01,207004093,1,1,3703,4.77525,0.624181,0.000115646,6.44813,2.15211,0.119565,1.45614,0.011577,0.494,10008,603.905,2.82164,1468.4,0.00234688,1.41082,0.928358,0.65783,0.46528,35,97.2979,14.503,4.6707,1067.36,306.735
00207042079-01,207042079,1,1,3684,4.438,5.11065,0.00402066,23.9417,14.479,0.219307,2.21179,0.0580951,1,20012.7,1783.2,14.3699,1468.58,0.010108,7.18494,0.990105,3.33971,-0.475,5,6.02183,8.30853,5.31075,674.438,48.8977
00207051961-01,207051961,1,1,3377,4.92519,5.89872,0.00262587,9.22545,2.56064,0.260819,7.8947,0.0438282,0.324,59635.3,3624.43,5.60325,1472.58,0.00338146,2.80162,0.800527,3.87789,2.55417,3,19.1273,16.375,11.6072,405.153,6.36789
00021434829-01,21434829,1,1,5586,4.46225,8.73686,0.00425448,6.87486,0.946868,0.0651647,8.63509,0.0827133,0.966383,4367.49,434.926,6.12191,1474.25,0.00301235,0.730336,0.716479,6.26037,4.48611,2,2.90553,13.9738,11.9567,842.519,119.08
00021442712-01,21442712,1,1,5567,4.18172,0.349606,1.5412e-005,4.83455,1.70776,0.033258,3.95262,0.00966093,1.33155,1147.59,145.527,0.528313,1468.57,0.000376011,0.0323333,0.694893,7.82923,0.22136,62,20.2497,10.645,3.36278,2883.91,16347.5
00021540586-01,21540586,1,1,5160,4.13382,12.1428,0.00173839,8.99878,2.09295,0.0621338,65.2008,0.0988881,1.32664,3987.42,388.726,1.1259,1471.43,0.00126415,0.125782,0.70851,3.18445,4.8375,2,16.5453,12.6356,14.1222,833.962,114.316
00219152539-01,219152539,1,1,5185.43,0.22,13.9746,0.00373495,2.55076,0.847235,0.0233651,28.9531,0,1,596.114,82.8148,3.09252,1471.61,0.00264041,0.106485,0.586807,5.61379,-3.0875,2,1.54191,13.6683,12.3492,0,0
00219201178-01,219201178,1,2,6510,3.97897,2.417,5.77218e-005,48.818,13.0288,0.22794,5.09308,0.0388539,1.96181,31579.7,227.833,2.97734,1469.38,0.000275885,1.48867,0.928133,25.017,1.20972,9,176.643,162.012,56.828,2041.19,4102.58
00219201178-02,219201178,2,2,6510,3.97897,2.41685,0.00026798,23.1677,13.8301,0.108174,3.45779,0.0388523,1.96181,5462.99,184.924,2.8422,1470.59,0.00133676,1.4211,0.984761,3.44893,1.42802,9,61.8003,25.0369,10.3342,2041.24,4102.93
00219203188-01,219203188,1,2,6626,4.438,0.463855,-1,17.6486,-1,0.161662,4.15732,0.011733,1,842046,0,1,1468.33,-1,0.142744,0.1,170.041,0.23194,0,223.475,105.994,19.9628,2699.22,12545.1
00219203188-02,219203188,2,2,6626,4.438,0.23193,-1,13.4887,-1,0.123557,4.02005,0.00739141,1,833490,0,0.5,1468.32,-1,0.0565235,0.1,13.5491,0.12292,0,231.633,35.5141,8.24568,3400.79,31611.1
00219212899-01,219212899,1,1,5340,4.51816,11.7895,0.00362705,6.53225,0.948002,0.0683016,8.76549,0.0987549,0.87605,5565.39,469.524,11.0037,1475.87,0.00256524,0.706455,0.00999983,3.10497,5.12361,2,36.7649,24.1605,26.4404,701.808,57.3316
00219362976-01,219362976,1,2,4419,4.56167,7.29667,0.0095941,4.97756,0.965815,0.0631848,6.47743,0.0651622,0.721607,4946.26,601.204,9.18953,1472.38,0.0107869,0.550454,0.0190468,75.0548,4.06528,3,151435,275.006,481.666,648.886,41.8982
00219362976-02,219362976,2,2,4419,4.56167,9.06051,0.000691937,26.0692,12.1251,0.330921,15.791,0.0752802,0.721607,54483.4,622.795,4.11196,1474.68,0.000505357,2.05598,0.946329,2.63277,4.41111,2,8761.71,106.017,147.108,603.706,31.3924
00219379012-01,219379012,1,1,5651.08,3.89414,1.54616,0.000180699,4.34069,1.10355,0.0320097,6.78348,0.0199291,1.24215,1064.26,60.4342,1.34256,1469.71,0.00142573,0.0781638,0.692297,1.9102,0.44758,14,10.1628,15.2522,5.22128,1968.64,3549.67
00219388773-01,219388773,1,1,4752.8,4.37,1.57111,0.00032833,2.74778,2.98474,0.0256294,8.53898,0.0248153,0.982066,704.143,74.2129,1.12097,1468.97,0.0025278,0.0477082,0.649163,2.71077,0.935,14,20.774,8.4002,4.053,1319.33,716.026
00219389540-01,219389540,1,1,5538,4.34812,13.6283,0.00233704,5.44581,1.98402,0.0455448,50.4971,0.110791,1.09527,2451.16,337.647,2.15571,1474.77,0.00170469,0.0939252,0.00999983,5.89617,1.57917,2,1.14736,14.9813,12.8274,768.34,82.3636
00219396049-01,219396049,1,1,3183,4.438,10.7772,0.00458622,23.3741,0.817936,0.214108,7.18517,0.0955344,1,54424,3681.07,13.9786,1475.69,0.00324397,2.47801,0.00999983,3.66027,6.09028,2,121.68,76.2624,75.426,454.411,10.0766
00219403686-01,219403686,1,1,5732,4.10107,0.380146,1.24997e-005,5.82183,1.61424,0.0357466,3.3815,0.0103584,1.49184,1336.62,45.0971,0.692123,1468.58,0.000356766,0.0438268,0.679123,1.65304,-0.05208,57,143.036,22.2614,5.39913,3035.37,20061.8
00219423316-01,219423316,1,3,6553,4.438,13.976,0.00688896,18.3316,4.34896,0.0530094,26.078,0.245042,3.16771,2327.48,816.563,1.92573,1470.08,0.00520881,0.769778,0.942288,12.9539,2.425,2,20.3431,16.5896,17.4508,1039.64,276.096
00219423316-02,219423316,2,3,6553,4.438,16.285,0.00247468,35.5939,24.5332,0.102926,23.3619,0.271338,3.16771,4653.91,324.353,2.59028,1470.22,0.00207199,1.29514,0.990105,3.66648,0.16111,2,480.399,39.1077,43.3672,987.983,225.174
00219423316-03,219423316,3,3,6553,4.438,11.656,0.00308783,10.6163,2.03089,0.0306991,15.0003,0.217112,3.16771,1072.31,179.924,6.07957,1469.9,0.00274184,0.184045,0.123118,5.70893,-1.48889,2,0.67804,39.3472,42.0155,1104.49,351.699
00220044948-01,220044948,1,3,3509,4.82056,11.8127,0.00125742,3.13009,0.90563,0.0617926,83.3314,0.0816432,0.464,4504.35,518.663,1.14979,1472.28,0.000884242,0.0669284,0.013676,5.67005,0.7125,2,3.70608,17.6333,13.5963,369.126,4.38751
00220044948-02,220044948,2,3,3509,4.82056,13.8553,0.00143611,3.25483,0.409738,0.0642552,54.9663,0.0908026,0.464,4856.47,554.059,2.03288,1474.12,0.00104369,0.12491,0.13541,5.91486,8.43194,2,0.26936,12.531,8.92502,350.014,3.547
00220044948-03,220044948,3,3,3509,4.82056,8.75994,0.00473306,3.27568,0.279105,0.0646668,5.85979,0.066889,0.464,4936.86,727.933,12.2263,1473.3,0.0033489,0.749568,0.00999983,6.0561,5.73333,2,0.42003,9.98359,7.88427,407.809,6.53655
00220051694-01,220051694,1,1,6150,4.27815,10.7316,0.00250419,4.94655,6.20405,0.0348621,50.2703,0.100357,1.29971,1401.38,208.288,1.68755,1470.82,0.0017425,0.0568764,0.0188098,2.85046,-0.97639,2,11.7193,12.5636,13.5141,976.6,214.975
00220054177-01,220054177,1,1,5996,4.30535,12.7519,0.00487813,7.0115,7.02392,0.0524166,7.84861,0.11053,1.22529,3185.22,284.491,13.0999,1475.02,0.00345166,0.656069,0.0191513,3.61479,8.09861,2,43.9035,22.6029,25.637,880.913,142.315
00220082557-01,220082557,1,2,8102,4.09818,2.25728,0.000138207,33.8463,23.8124,0.149289,3.05667,0.0422531,2.07673,22859,302.174,5.38165,1469.97,0.000657139,1.27146,0.697024,13.4574,1.12639,9,71.4956,68.5929,24.9629,2506.37,9326.12
00220082557-02,220082557,2,2,8102,4.09818,2.25718,0.000257862,19.4721,13.7018,0.0858875,2.57433,0.0422518,2.07673,7290.36,187.929,5.32342,1468.84,0.00141306,1.03729,0.790601,2.78686,1.48194,10,5.62074,25.1849,9.8185,2506.41,9326.67
00220116497-01,220116497,1,1,7933,4.10603,8.54124,0.00423337,23.7616,17.1624,0.107595,10.2484,0.10143,2.02292,10993.6,599.079,4.54652,1473.9,0.00300085,1.39705,0.849216,3.41753,-0.45139,2,527.604,27.5409,37.0069,1563.28,1411.45
00220146061-01,220146061,1,1,2806,5.16609,11.8914,0.00150579,8.40328,157.619,0.520097,49.8095,0.0499093,0.148,147938,19842.3,2.23675,1469.3,0.00105742,1.11837,0.898564,3.28962,-0.14028,2,532.096,27.8308,35.4853,213.216,0.488426
00220315592-01,220315592,1,2,3834,4.7262,1.97097,8.59812e-005,16.3637,4.10243,0.268623,4.41576,0.0260275,0.558,42204.8,556.079,3.06089,1469.77,0.000517872,1.53044,0.921559,9.0023,1.05694,11,85.9952,94.6249,33.0709,783.331,88.9819
00220315592-02,220315592,2,2,3834,4.7262,1.97109,0.000555517,6.13324,13.5944,0.100682,3.62721,0.0260285,0.558,4270.8,393.908,2.10074,1468.86,0.0032607,1.05037,0.987908,2.73312,0.49861,11,6.40291,9.77785,4.7617,783.315,88.9749
00220318793-01,220318793,1,1,3889,5.00379,1.38817,0.000135432,5.47846,7.38344,0.213544,5.3459,0.0143249,0.235,21863.6,1027.18,1.47581,1468.55,0.00119765,0.737906,0.969994,2.4452,0.94583,16,119.546,21.9414,9.03852,695.052,55.1558
00220322529-01,220322529,1,1,4911,4.438,13.0486,0.00187079,14.2447,0.763469,0.130482,20.2006,0.108525,1,20687.6,1983.72,5.58129,1475.59,0.00133041,0.64472,0.00999983,4.20822,8.36528,2,0.122,23.7624,17.7511,657.804,44.2494
00220405105-01,220405105,1,1,3144,4.438,11.5919,0.00545352,8.82253,1.12186,0.0808148,22.1912,0.10029,1,7783.49,920.521,4.31381,1472.33,0.0037333,0.322908,0.022665,4.50057,2.03611,2,3.65437,14.9305,11.908,438.072,8.70369
00220416446-01,220416446,1,1,5271,4.22654,5.25785,0.000482432,14.8782,2.1497,0.112352,1.03809,0.0572514,1.21302,11280.8,1322.16,63.0942,1473.25,0.000686648,25.4453,0.862405,1.84699,3.20139,5,2.94729,7.81447,7.90625,1070.6,310.473
00220430912-01,220430912,1,2,5780,4.438,2.03272,3.1807e-005,38.3195,0.0832854,0.351008,3.23765,0.03142,1,130634,578.036,6.11231,1468.67,0.000186001,2.32817,0.576389,22.6542,1.0625,11,103.433,115.304,39.0705,1438.85,1012.95
00220430912-02,220430912,2,2,5780,4.438,2.03257,6.089e-005,24.9391,0.0875349,0.228443,2.93789,0.0314185,1,53945.9,384.239,5.69907,1469.74,0.000346871,1.83473,0.675596,0.69969,1.45,11,5.38017,41.3929,15.9001,1438.89,1013.05
00220473309-01,220473309,1,2,3874,4.71277,9.68824,0.00131444,2.83746,1.2797,0.0451237,71.0489,0.0760659,0.576,2289.13,235.762,0.96528,1470.94,0.000898988,0.053726,0.483464,8.32624,5.41111,2,9.5251,19.4861,17.1942,470.4,11.5716
00220473309-02,220473309,2,2,3874,4.71277,15.3097,-1,1.346,-1,0.0214053,15.8628,0.103198,0.576,542.177,-1,7.5,1471.1,-1,0.158934,0.1,5.32714,2.05139,2,3.69643,15.9074,14.3568,403.856,6.28679
00220474209-01,220474209,1,2,5843,4.33325,0.980141,4.88558e-006,50.0864,50.615,0.395887,3.69601,0.0196696,1.1589,67722.3,130.11,2.09631,1468.5,6.19588e-005,1.04816,0.990105,171.515,0.49028,23,5931.32,545.912,137.982,1979.03,3625.22
00220474209-02,220474209,2,2,5843,4.33325,0.490077,6.53485e-006,29.0453,29.3018,0.229576,1.66188,0.0123912,1.1589,22554.7,122.644,2.16434,1468.5,0.000169672,1.08217,0.989823,3.8062,0.14722,45,431.395,193.545,47.7006,2493.42,9134.81
00220478846-01,220478846,1,1,3665,4.438,0.318928,5.53089e-005,3.41404,8.25075,0.0312728,2.57946,0.00914009,1,1159.78,182.306,0.991937,1468.51,0.00188826,0.032439,0.155073,7.32823,0.16473,68,45.0401,7.20726,2.7634,1691.57,1935.01
00220479565-01,220479565,1,1,3607,4.438,3.6972,0.000417341,6.96982,4.64629,0.0638439,36.207,0.046817,1,4852.65,432.282,0.829911,1470.59,0.00132284,0.0498293,0.0162316,3.27214,0.99722,6,2.02505,11.9313,6.16409,735.591,69.1936
00229384836-01,229384836,1,1,3899,4.70461,0.894472,8.52071e-005,6.63453,4.29537,0.103531,3.91365,0.0156373,0.587,6874.9,623.763,1.02995,1469.14,0.00117471,0.514973,0.944757,1.99649,0.5737,25,41.647,17.1597,6.25228,1054.1,291.779
00231094355-01,231094355,1,2,6098.52,4.23805,0.226472,2.04526e-005,3.16394,2.66923,0.0219325,3.17855,0.00751403,1.32141,542.99,61.7222,0.539428,1468.33,0.000830504,0.0132823,0.321477,8.00024,0.11042,96,65.6047,8.59272,2.73148,3568.61,38327.9
00231094355-02,231094355,2,2,6098.52,4.23805,0.226559,2.18556e-005,3.02955,3.08275,0.0210009,2.75965,0.00751597,1.32141,506.31,53.0057,0.653518,1468.44,0.000899708,0.014192,0.0919313,1.19684,0.07027,96,91.2847,9.88502,3.38063,3568.15,38308.2
00231127375-01,231127375,1,1,3193,5.02137,10.3735,0.0161152,4.29933,0.856489,0.166169,7.52084,0.0558119,0.237,32407.4,2870.01,12.337,1471.76,0.0115125,1.76693,0.0131055,1.48464,1.90139,2,13.6798,14.0792,17.1639,290.337,1.6793
00231148059-01,231148059,1,2,7370,3.96,0.251728,2.45318e-005,9.06087,0.891033,0.0358992,1.73637,0,2.31197,1106.96,161.769,0.580877,1468.43,0.000823626,0.150286,0.940503,9.74006,0.10583,86,85.8263,7.64329,2.95408,0,0
00231148059-02,231148059,2,2,7370,3.96,0.251624,2.18208e-005,15.0753,22.9906,0.0597286,1.48752,0,2.31197,1649.51,181.77,0.667477,1468.29,0.000865103,0.333739,0.990105,3.73172,0.09583,87,89.0292,9.72427,3.32858,0,0
00231205049-01,231205049,1,1,3604,4.81679,3.09722,-1,15.2198,-1,0.314703,6.25063,0.0323347,0.443,510046,0,5,1471.1,-1,1.21413,0.1,2.97585,-0.63472,0,364.801,87.0392,42.6399,588.632,28.3724
00231720407-01,231720407,1,1,5765,3.94484,0.36667,7.08778e-005,12.1914,6.77337,0.0622685,1.12306,0.0101408,1.79342,1667.14,217.684,2.27617,1468.39,0.00229174,1.13808,0.990105,5.77265,0.21528,60,22.8782,7.61202,2.87947,3382.95,30953
00231742782-01,231742782,1,1,4922,4.5055,6.72628,0.00371009,3.62651,3.71688,0.0399315,6.89672,0.0649959,0.8319,1918.71,219.038,7.60968,1468.82,0.00694927,0.308023,0.216647,2.87293,3.28611,4,4.58779,7.52961,4.11923,777.009,86.1441
00231809798-01,231809798,1,1,3522,4.438,0.452836,2.63586e-006,31.8472,0.0946472,0.291722,3.66682,0.0115465,1,96932.6,404.154,1.19214,1468.65,6.98049e-005,0.314021,0.388961,2.70793,0.12775,48,22243.8,510.761,108.452,1446.29,1034.06
00231810776-01,231810776,1,2,4075,4.60484,0.232728,-1,7.68551,-1,0.106776,3.97281,0.0063787,0.65932,771247,0,0.5,1468.4,-1,0.0496334,0.1,106.54,0.11606,0,249.378,72.4313,9.92507,1828.11,2639.53
00231810776-02,231810776,2,2,4075,4.60484,0.232728,-1,4.82465,-1,0.0670297,3.82904,0.0063787,0.65932,742554,0,0.5,1468.29,-1,0.0324078,0.1,5.75936,0.06979,0,89.8766,21.7945,3.91129,1828.11,2639.53
00231822771-01,231822771,1,1,5592,4.03518,1.00742,-1,62.7595,-1,0.363549,4.26201,0.0196049,1.5813,445929,0,2.5,1468.66,-1,0.680268,0.1,3.01573,0.26944,0,100157,2468.48,591.324,2216.07,5699.78
00231968359-01,231968359,1,1,5050,4.28364,7.40253,0.000270369,25.3299,15.8539,0.211532,24.5337,0.0702628,1.09687,21321.8,419.319,1.68565,1470.52,0.000388945,0.842827,0.966443,2.82186,1.83611,3,3274.59,65.9975,88.4524,880.437,142.008
00231972938-01,231972938,1,2,6068,4.20389,1.55074,3.18729e-005,30.054,8.7276,0.197411,5.15165,0.0273587,1.39453,37377.7,370.474,2.0955,1468.37,0.000248865,0.9174,0.794736,10.184,0.77778,15,564.456,129.803,41.0383,1911.63,3155.99
00231972938-02,231972938,2,2,6068,4.20389,0.775539,0.000171254,7.96583,2.37747,0.0523239,2.09869,0.0172374,1.39453,2468.31,242.74,1.79704,1468.37,0.00273134,0.370831,0.885681,2.1196,0.175,29,12.7719,10.2197,3.84426,2408.32,7950.25
00232030067-01,232030067,1,2,5865,4.3292,3.9696,0.000127674,21.9984,21.9988,0.17253,6.99442,0.0500805,1.16795,34615,312.262,5.10764,1468.97,0.000387497,0.755919,0.00999983,7.39067,1.98611,6,1205.8,123.681,60.1858,1249.79,576.595
00232030067-02,232030067,2,2,5865,4.3292,3.97036,0.00121679,6.56934,6.58318,0.0515223,5.3792,0.050087,1.16795,2856.82,208.223,4.89296,1470.96,0.00298937,0.37259,0.607222,2.18706,0.55833,5,0.58239,12.6707,6.38215,1249.71,576.447
00232185093-01,232185093,1,2,5961,4.438,4.46913,0.000103742,34.4971,7.53968,0.315995,10.1174,0.0531256,1,49239.6,287.567,3.05539,1471.55,0.000255194,1.5277,0.96,71.2851,2.03056,5,82.176,221.132,102.831,1141.19,400.828
00232185093-02,232185093,2,2,5961,4.438,4.46892,0.000235592,22.0579,10.883,0.202051,8.85222,0.053124,1,18172.1,267.92,2.67987,1469.11,0.000598099,1.33994,0.984395,3.30089,1.96389,5,1.83387,75.5065,38.3591,1141.21,400.852
00232289244-01,232289244,1,2,9048.23,4.438,0.275558,5.86282e-005,9.14472,1.77833,0.0176679,1.06969,0.0234002,4.74115,249.149,35.6942,1.46967,1468.42,0.00249593,0.547593,0.979378,10.0759,0.13948,79,57.84,7.55958,4.51129,5683.13,246531
00232289244-02,232289244,2,2,9048.23,4.438,0.27565,2.15077e-005,7.92207,3.70167,0.0153057,2.56088,0.0234054,4.74115,259.443,22.5718,0.857089,1468.55,0.000717734,0.0136969,0.0608999,0,0.1378,80,305.173,14.533,5.44118,5682.49,246421
00232411333-01,232411333,1,2,3456,4.88555,9.7675,0.00755514,5.38788,1.35739,0.135214,30.1782,0.0644252,0.365,21215.1,2922.6,2.72388,1474.69,0.00620604,0.348242,0.275246,7.78496,6.64722,2,4.14886,8.15477,7.43958,362.981,4.10258
00232411333-02,232411333,2,2,3456,4.88555,9.75811,0.00931537,5.17036,1.24253,0.129755,18.8855,0.064384,0.365,19820.6,2620.99,4.45775,1471.6,0.00651852,0.513562,0.0501193,2.39404,1.10139,2,0.3043,8.48104,6.96462,363.097,4.10784
00234073331-01,234073331,1,1,7056,0.24,2.48489,0.000459153,41.3427,0.782478,0.3787,2.6243,0,1,147371,5575.43,9.55827,1469.7,0.00222843,4.77914,0.622666,3.9879,0.68194,9,8.62759,43.236,17.2258,0,0
00234112540-01,234112540,1,1,6100,4.28733,4.03768,0.00104611,15.3028,1.24069,0.117793,13.964,0.0496651,1.19,16013.8,1046.67,2.4688,1470.42,0.00256192,0.261273,0.0550131,2.26101,2.92222,5,11.7273,14.6122,8.31034,1317.56,712.196
00234211934-01,234211934,1,2,3995,4.67597,0.532543,-1,23.5296,-1,0.344851,5.51239,0.0112885,0.625,272100,0,1,1468.8,-1,0.260479,0.1,2.60259,-0.1131,0,11813.9,1082.6,212.679,1311.69,699.593
00234211934-02,234211934,2,2,3995,4.67597,1.59722,-1,4.15681,-1,0.0609225,2.23924,0.023477,0.625,4444.64,-1,6,1468.71,-1,0.373003,0.1,54.2175,1.06389,14,5.30143,49.9693,16.2589,909.552,161.745
00234568639-01,234568639,1,1,3433,4.89676,1.12743,0.000492981,1.84056,0.705507,0.0477608,3.21574,0.0150655,0.353,2600.42,322.956,2.64534,1469.16,0.00518947,0.1476,0.409813,1.79388,0.51951,19,22.6168,7.25565,4.17499,733.265,68.3228
00234825296-01,234825296,1,1,5880,4.47813,9.24606,0.00685006,12.9724,1.49976,0.116498,24.3732,0.090137,1.02,13678.7,1863.44,2.41078,1473.38,0.0047408,0.517553,0.745307,2.20142,-1.74861,2,0.13762,7.75698,5.71427,872.806,137.149
00234840976-01,234840976,1,2,8577,4.08333,2.40833,-1,22.3168,-1,0.0928509,5.75616,0.0453494,2.20162,9613.96,-1,3.5,1468.35,-1,0.302906,0.1,107.763,1.26528,10,7297.93,370.359,194.501,2637.02,11428.1
00234840976-02,234840976,2,2,8577,4.08333,2.4084,3.33704e-005,87.8299,58.4885,0.365425,3.17954,0.0453502,2.20162,75200.2,222.404,6.19723,1469.62,0.000158677,3.09861,0.923781,6.27636,0.37222,9,722.255,206.769,77.1528,2636.99,11427.7
00234874474-01,234874474,1,2,7611,4.12432,1.31612,3.80474e-005,26.555,20.2626,0.127251,2.91059,0.0284694,1.91153,17810.3,215.279,3.84213,1469.25,0.000339002,0.496265,0.328102,14.5224,0.65972,16,27.3827,78.8994,22.8513,2751.91,13553.8
00234874474-02,234874474,2,2,7611,4.12432,1.31587,0.000171742,11.5248,8.80266,0.0552268,2.12526,0.0284659,1.91153,3099.69,181.702,3.91384,1468.59,0.00160442,0.438496,0.735273,2.95095,0.40972,17,5.47965,14.6869,5.09184,2752.09,13557.2
00234933888-01,234933888,1,2,9212,4.438,6.94555,0.00157434,21.7249,3.08642,0.199001,5.53645,0.0712787,1,26651.3,731.998,7.49733,1472.91,0.00204636,3.74867,0.920036,6.68109,3.31528,3,1.41074,25.0116,15.7434,1522.53,1269.95
00234933888-02,234933888,2,2,9212,4.438,6.935,0.00293116,14.269,3.79037,0.130705,4.13119,0.0712065,1,11408.5,670.985,8.22217,1469.31,0.00486112,4.11108,0.944476,2.7479,1.61667,4,1.52331,10.1362,6.86111,1523.3,1272.52
00234934415-01,234934415,1,1,3449,4.88926,13.6386,0.00373849,9.94284,1.66551,0.25229,26.2015,0.0801235,0.361,74631.2,4257.75,4.98151,1470.33,0.00263998,1.00404,0.00999983,4.40355,4.35972,2,12627.1,111.844,155.656,323.042,2.57369
00235058181-01,235058181,1,2,4725,4.438,9.17316,0.00154705,3.94662,1.72767,0.0355361,34.658,0.0867901,1.01731,1549.85,120.141,2.09405,1472.52,0.00108975,0.0718868,0.00999983,5.86804,5.8375,2,4.36417,16.178,14.2196,713.814,61.3568
00235058181-02,235058181,2,2,4725,4.438,9.71992,0.00146019,3.04049,1.00004,0.0273771,21.8223,0.0902054,1.01731,891.556,95.4923,3.29399,1468.59,0.00184505,0.0993711,0.345291,5.52222,0.58056,3,0.69278,8.32052,6.11813,700.171,56.7985
00235073057-01,235073057,1,1,4615,4.54163,1.78394,0.000129633,9.60377,8.03147,0.115855,4.69866,0.0259558,0.759317,5293.51,160.137,1.53516,1469.61,0.000827803,0.767581,0.989212,1.97052,0.95861,12,184.371,32.4149,16.9375,1101.43,347.82
00235125815-01,235125815,1,1,3250,4.99099,2.42319,0.00114007,4.63893,0.929903,0.162186,5.93492,0.0221111,0.262,25851.8,2922.35,2.73259,1469.04,0.0054665,0.868153,0.775725,3.27437,1.22917,9,7.91917,9.81333,4.95762,493.651,14.0347
00235157990-01,235157990,1,1,3668,4.78993,13.0383,0.00685506,4.90024,1.32739,0.0942992,38.5302,0.0866331,0.476,10444.1,1328.72,2.82518,1471.59,0.00501092,0.244285,0.0588719,2.7566,-2.2,2,8.57871,7.9592,7.93599,379.387,4.89612
00235170859-01,235170859,1,1,3510,4.85924,9.84637,0.00853148,3.42902,1.16498,0.0799235,25.3209,0.0666829,0.393,7532.06,1130.92,3.20896,1472.42,0.00600744,0.237627,0.00999983,2.50782,1.04444,2,18.5613,11.2587,12.6144,376,4.7236
00235227862-01,235227862,1,1,4200,4.438,9.74383,0.00737616,5.37355,4.957,0.072033,5.88656,0.0692989,0.683324,2009.8,207.899,5.27717,1471.57,0.0052934,2.63859,0.990105,8.84194,3.11111,2,0.23327,8.50456,6.17777,581.958,27.1073
00235352984-01,235352984,1,1,4205,4.82,0.418354,4.87198e-005,3.26661,0.968362,0.062361,1.24025,0.00899993,0.479824,3136.01,205.577,2.15032,1468.69,0.00142648,0.873111,0.931943,13.6679,0.20455,53,25.4069,8.79284,3.08943,1354.81,796.23
00235385233-01,235385233,1,2,3673,4.78703,0.204819,-1,26.1462,-1,0.5,4.76539,0.00544464,0.479,317477,0,0.5,1468.46,-1,0.169411,0.1,5.30691,0.05794,0,2808.08,338.217,44.2643,1520.18,1262.13
