#Select Statistics Per TCE From the Data Validation XML Files
#Mission = TESS
#Search = tess2018292093540
#Sectors = S0004-S0004
#Created Date = 2019-02-13
#
tceid,ticid,planetNumber,planetCandidateCount,starTeffKelvin,starLoggCgs,orbitalPeriodDays,orbitalPeriodDays_err,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,starRadiusSolarRadii,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,minImpactParameter,ws_mes,ws_mesphase,expectedtransitcount,chiSquare2,mes,maxses,equilibriumTempKelvin,InsolationFlux
00294327312-01,294327312,1,5,7237,3.50145,0.918546,6.24669e-006,132.282,16.7111,0.323076,1.8181,0,3.75053,46456.9,136.138,4.30343,1411.58,0.000111866,2.15172,0.990105,1.46142,0.27701,28,43.3536,208.697,58.5056,0,0
00294327312-02,294327312,2,5,7237,3.50145,14.6952,0.00235777,19.1386,6.49707,0.0467428,98.3299,0.138192,3.75053,2312.36,390.793,0.977801,1412.79,0.00368914,0.0668926,0.601848,8.39412,0.12222,2,2.38023,12.3462,9.22605,1663.62,1810.25
00294327312-03,294327312,3,5,7237,3.50145,4.51274,0.00278506,19.4876,5.87574,0.0475952,25.4522,0.0629014,3.75053,2394.24,471.166,1.15582,1412.88,0.00435006,0.0813696,0.608267,4.16436,2.01528,6,0.0233,11.4293,8.31093,2465.85,8737.49
00294327312-04,294327312,4,5,7237,3.50145,6.14109,0.00201098,17.513,6.96362,0.0427726,48.2442,0.0772439,3.75053,2052.98,260.391,1.01277,1414.57,0.0046999,0.0416628,0.0536714,3.65404,2.89861,4,3.1174,9.00715,7.12681,2225.18,5794.02
00294327312-05,294327312,5,5,7237,3.50145,4.67332,0.0080739,40.4147,8.90063,0.0987061,2.46096,0.0643849,3.75053,10938.8,3823.5,16.521,1414.67,0.0142877,1.56818,0.016474,2.00647,1.8,5,4.51771,7.12759,5.82314,2437.28,8339.5
00294754396-01,294754396,1,2,3736,4.438,11.8071,0.00106614,7.05619,4.14658,0.064635,86.6276,0.101528,1,4983.44,638.942,1.10823,1411.56,0.00160368,0.0673275,0.0259498,5.97542,-1.19444,3,0.01023,11.1565,8.91143,517.376,16.9335
00294754396-02,294754396,2,2,3736,4.438,9.07277,0.00264011,4.38546,9.90824,0.040171,58.1765,0.0851756,1,1926.11,463.388,1.23926,1415.84,0.00356073,0.0478687,0.00999983,3.17304,0.92083,3,0.02213,10.1076,9.43345,564.861,24.0595
00294873015-01,294873015,1,1,4697,4.14272,0.258231,9.0975e-006,5.33532,2.09233,0.0475462,3.66495,0.00644707,1.02788,2724.28,348.949,0.557395,1411,0.000203878,0.0274083,0.240331,8.19953,0.13021,101,35.279,8.87162,3.43944,2616.99,11084.9
00294874367-01,294874367,1,1,5597.22,4.47048,16.5404,0.00525463,4.08572,2.64772,0.0312013,42.8839,0.147121,1.19948,1122.35,158.625,2.88228,1417,0.00451254,0.0973066,0.32671,3.53521,-3.03194,2,2.02895,7.56271,6.68913,705.218,58.4542
00294927880-01,294927880,1,1,5199.12,4.55465,16.4006,0.00761024,3.81674,1.11685,0.0328901,19.1407,0.143978,1.06298,1299.97,168.866,6.71811,1417.09,0.00628366,0.217178,0.120748,2.20455,-3.01528,2,1.1365,7.73786,6.75303,623.357,35.6836
00029830830-01,29830830,1,1,3560,4.438,13.8569,0.00493543,6.70875,0.697358,0.0614524,18.6218,0.112962,1,4501.5,440.515,6.03263,1415.81,0.00346541,0.350148,0.0417034,2.91992,1.03472,2,5.34919,13.7419,12.2406,467.386,11.2778
00029831208-01,29831208,1,1,5080,4.48159,1.843,0.000277585,7.36586,14.1819,0.0768818,3.46586,0.0278976,0.877602,2379.28,166.202,1.80019,1411.32,0.00232785,0.900094,0.990105,2.86471,0.69583,14,7.49294,13.6631,5.71181,1257.25,590.478
00029960109-01,29960109,1,1,3856,4.71931,2.49128,0.000320234,2.75031,1.55508,0.0443538,13.7078,0.0306271,0.568,2268.05,183.974,1.36634,1411.67,0.00180778,0.0660017,0.352879,2.67171,0.30694,11,14.1658,11.1876,5.84209,732.74,68.1274
00029960110-01,29960110,1,1,3948,4.68962,2.49111,0.000322866,3.03821,2.12913,0.0458486,14.3623,0.0312908,0.607,2485.32,213.388,1.35802,1411.67,0.00181759,0.0623352,0.213148,2.28117,0.30833,11,10.5187,10.1977,5.45696,767.282,81.9107
00029984014-01,29984014,1,1,6253,4.26083,1.08418,0.000191205,3.98849,4.04694,0.027022,2.18781,0.0220542,1.35204,803.94,76.541,3.6178,1411.88,0.00252295,0.132076,0.491279,1.84733,0.69019,24,13.1397,8.23312,3.59143,2160.37,5147.99
00029986808-01,29986808,1,1,5654,4.17526,1.05927,5.41534e-005,13.7726,7.69188,0.0930151,2.57686,0.0203775,1.35631,3913.63,113.163,1.62689,1411.43,0.00080603,0.813447,0.984129,2.01194,0.60663,25,129.401,31.0577,10.2383,2035.41,4056.27
00299899690-01,299899690,1,1,5248.97,3.72286,16.5141,0.0197881,13.2058,11.8728,0.0297399,39.3189,0.186879,4.06745,1043.74,152.57,3.24913,1417,0.0107163,0.0971815,0.187609,4.41918,-2.98333,2,0.49442,7.9741,6.14004,1080.55,322.187
00300013489-01,300013489,1,1,3225,4.438,5.21797,0.00220477,10.1741,1.01335,0.0931953,6.81304,0.0589056,1,7314.51,896.058,3.65645,1415,0.00593381,1.5352,0.901354,2.1669,0.7625,5,12.844,10.2968,6.56258,586.332,27.9315
00300033585-01,300033585,1,3,7068.4,4.12668,0.233206,1.62945e-005,7.84088,1.94057,0.0424658,1.27331,0.0082926,1.69131,1326.1,170.18,0.870512,1411.14,0.000787748,0.435256,0.967289,9.40782,0.14051,112,68.1211,8.85388,3.51565,4454.3,93033.1
00300033585-02,300033585,2,3,7068.4,4.12668,0.233265,8.94691e-006,6.14497,1.56059,0.0332808,2.47936,0.00829398,1.69131,1144.38,93.1599,0.586972,1411.04,0.000306515,0.0360809,0.688548,8.18093,-0.05313,111,114.937,11.4694,3.96143,4453.93,93002.2
00300033585-03,300033585,3,3,7068.4,4.12668,0.233236,1.62958e-005,11.9237,2.33764,0.0645781,1.09609,0,1.69131,3871.3,695.461,2.07066,1411.01,0.00560898,0.576195,0.877665,0,0.11657,111,75.7079,8.61152,3.64673,0,0
00300035977-01,300035977,1,1,7459,4.21769,16.4542,0.0124527,5.20904,0.997812,0.0282858,9.06038,0.151575,1.68689,710.083,91.5917,6.26762,1417.07,0.00919456,1.05717,0.924974,2.60782,-3.075,2,4.64901,8.07008,6.61878,1098,343.502
00030017457-01,30017457,1,1,3548,4.84201,11.9828,0.00310246,5.63679,1.01244,0.12502,44.403,0.0775351,0.413,17208.1,1858.15,2.02535,1416.67,0.0022034,0.309873,0.548499,4.26848,-1.99306,2,13.8248,15.5714,15.0359,361.328,4.02834
00300293197-01,300293197,1,1,5873.97,4.35182,6.56445,0.000599723,4.55277,2.80712,0.0383055,43.7117,0.067999,1.08871,1674.97,135.182,1.1433,1414.58,0.0012347,0.0459625,0.291873,2.99569,4.26666,4,2.66807,14.3201,9.57088,1037.12,273.423
00030034081-01,30034081,1,2,5977.38,4.32492,2.34444,-1,46.5244,-1,0.19905,6.15431,0.05263,2.141,472331,0,3.5,1411.56,-1,0.590268,0.1,8.48162,-0.37361,0,2454.78,769.248,288.073,1682.27,1892.78
00030034081-02,30034081,2,2,5977.38,4.32492,2.34475,0.000152801,119.763,249.135,0.512392,2.11961,0.0526345,2.141,172577,7074.51,12.6771,1411.55,0.000968262,6.33854,0.820332,59.25,0.48472,11,11.4885,54.6467,24.9333,1682.19,1892.45
00300379433-01,300379433,1,1,5828.5,4.22198,16.5436,0.0061172,6.92363,1.47532,0.038703,32.0758,0.149702,1.63865,1568.35,219.167,3.09585,1417,0.0051696,0.208249,0.679671,3.88779,-1.71111,2,0.18393,7.37886,5.31659,850.9,123.89
00300443794-01,300443794,1,1,6223,4.438,8.03711,0.00370729,6.30902,1.0414,0.0156118,3.99087,0.188001,3.70175,276.76,33.3775,15.1711,1417.22,0.00477862,0.259188,0.289314,4.52619,5.03611,3,1.94181,7.86718,6.29575,1218.47,520.934
00300808454-01,300808454,1,1,3872,4.64495,4.81486,0.00208094,5.69267,6.32957,0.0855397,5.8081,0.0470498,0.609601,4429.68,714.16,3.2864,1414.09,0.00608758,1.6432,0.957666,2.33075,1.96389,5,1.81343,10.6327,6.61054,614.994,33.8069
00300871545-01,300871545,1,2,6380,4.24852,4.81691,0.000135305,23.925,3.61171,0.156008,9.40093,0.0605679,1.40476,23427.7,238.704,3.25021,1414.08,0.00039255,1.14975,0.808568,7.02425,2.40278,5,0.08827,116.846,71.9555,1355.79,798.529
00300871545-02,300871545,2,2,6380,4.24852,9.62697,0.00179631,4.98724,2.83972,0.0325204,33.5928,0.0960999,1.40476,1201.61,158.177,2.20712,1416.5,0.00224301,0.0730844,0.223816,3.56605,5.52916,3,1.30404,7.25459,5.3027,1076.35,317.197
00300932479-01,300932479,1,1,6569,4.36708,4.81492,0.00127523,6.75551,1.08619,0.0488134,6.65497,0.0619326,1.2677,2124.23,169.901,2.96007,1414.09,0.0036864,0.663412,0.905048,2.55229,1.19583,5,0.39116,12.6692,7.58883,1311.41,699.005
00301022235-01,301022235,1,1,8027,3.66463,1.87222,-1,20.0794,-1,0.0541684,4.33268,0.037114,3.39548,288227,0,3.5,1412.45,-1,0.184713,0.1,6.57715,0.71667,0,46.7024,107.67,47.4543,3387.87,31133.6
00030110465-01,30110465,1,1,5780,4.438,14.2945,0.0127424,9.67566,4.30581,0.0886295,3.74942,0.115328,1,3318.69,219.37,13.7017,1421.36,0.0110214,6.85086,0.990105,3.33816,4.93472,2,0.54632,7.83635,6.28587,751.021,75.1848
00301405723-01,301405723,1,1,7124,4.15853,0.942939,-1,24.0442,-1,0.126762,4.09594,0.0219583,1.73747,422114,0,2,1411.2,-1,0.231117,0.1,47.4845,0.47083,0,548.789,225.641,63.565,2796.24,14448.4
00301407485-01,301407485,1,2,7771,4.438,2.66389,-1,6.10427,-1,0.0559154,7.15724,0.037627,1,389704,0,3,1411.19,-1,0.161376,0.1,55.9485,1.32917,0,886.039,161.426,79.041,1767.74,2307.8
00301407485-02,301407485,2,2,7771,4.438,2.66461,0.000406364,11.2561,0.75478,0.103106,3.39456,0.0376338,1,9026.25,736.587,3.86408,1412.32,0.00225064,1.93204,0.914533,160.184,0.12361,10,0.67716,15.2974,7.89259,1767.58,2306.97
00301464062-01,301464062,1,1,5245,4.63641,16.7579,0.00295473,2.47367,2.16277,0.0300627,61.8899,0.123665,0.753723,1056.55,165.799,2.01487,1416.89,0.00206693,0.066016,0.335171,2.81352,1.34306,2,0.88991,7.36071,6.69762,571.374,25.1886
00302384263-01,302384263,1,3,4782,4.38699,6.71002,7.78608e-005,37.5024,6.75108,0.373981,28.0767,0.0632954,0.918558,143710,1239.4,2.22949,1411.97,0.000161847,1.11475,0.631131,71.363,3.35417,4,15.3559,202.908,121.924,803.838,98.6724
00302384263-02,302384263,2,3,4782,4.38699,6.71004,0.000205278,30.5085,10.5407,0.304237,21.758,0.0632956,0.918558,52871.5,791.978,2.19159,1415.32,0.000378079,1.0958,0.915291,3.95269,1.78194,4,307.772,70.0055,41.4166,803.837,98.6719
00302384263-03,302384263,3,3,4782,4.38699,13.349,0.0132421,10.5911,2.03078,0.105616,7.45461,0.10012,0.918558,10379.6,1278.68,10.1851,1417.08,0.00920597,2.67519,0.822576,4.15047,9.29583,2,2.54932,7.51018,5.58845,639.137,39.4364
00302457456-01,302457456,1,1,6562,4.17262,0.975202,-1,18.9766,-1,0.109744,5.52747,0.0213426,1.58392,505791,0,1.5,1411.8,-1,0.151175,0.1,47.8402,0.48631,0,3036.64,255.596,89.3205,2494.43,9149.68
00302458773-01,302458773,1,1,2826,5.19281,16.5598,0.0157075,2.59949,0.537367,0.183165,60.0848,0.0582672,0.13,39346.2,5561,2.49108,1416.99,0.00921798,0.385752,0.0154377,3.55524,-3.00417,2,2.59648,7.97951,7.40306,186.262,0.284457
00302464270-01,302464270,1,1,6397,4.39636,18.467,0.00611869,3.42287,1.34723,0.0263773,36.3999,0.148677,1.18866,774.274,95.8296,3.64019,1415.06,0.00308842,0.112376,0.414276,4.41357,-2.98333,2,10.7393,9.31784,9.04514,798.133,95.9006
00302515557-01,302515557,1,1,7273,4.14732,0.323727,9.37572e-006,31.8194,28.6401,0.162794,1.77547,0.0108897,1.7904,11766.3,631.596,1.05489,1411.03,0.000384706,0.527444,0.990105,9.9833,-0.06667,80,88.8064,21.2584,7.03141,4115.03,67766.4
00030313682-01,30313682,1,1,6332,4.24815,2.86382,2.42197e-005,55.9282,55.9282,0.367848,3.91524,0.0425673,1.39271,147770,266.033,7.43308,1412.94,0.000127176,2.4253,0.435486,3.88451,-0.63889,9,50007.9,616.188,340.179,1598.18,1541.78
00030317282-01,30317282,1,1,5780,4.438,1.39765,0.000518971,33.6919,27.5408,0.308619,1.75784,0.0244768,1,40979.5,4049.96,6.72624,1411.7,0.00551649,3.36312,0.990105,2.22229,1.02222,19,9.11113,7.44803,3.61697,1630.21,1669.14
00030531417-01,30531417,1,2,6769,4.438,0.32897,1.33114e-005,25.4279,1.54983,0.23292,1.3922,0.00933095,1,37933.4,1607.62,2.31249,1410.94,0.000585328,1.15625,0.893577,3.67423,0.09722,79,26.1171,12.2323,3.09958,3092.1,21604
00030531417-02,30531417,2,2,6769,4.438,0.329016,-1,8.67146,-1,0.079431,5.43968,0.00933183,1,7121.37,-1,0.5,1411.11,-1,0.0375296,0.1,0,0.16451,79,551.654,36.5235,11.7496,3091.95,21600
00306580215-01,306580215,1,1,6087,4.28912,1.74943,0.000140459,17.2764,19.6985,0.124751,2.59264,0.0297165,1.26855,6669.33,161.35,3.00151,1411.92,0.00119908,1.50075,0.990105,2.31436,-0.29861,15,96.5217,39.456,16.7139,1754.89,2241.41
00306735585-01,306735585,1,1,3554,4.438,4.81676,0.00146795,8.49697,0.556566,0.0778326,7.11288,0.055846,1,5228.53,460.806,3.15019,1414.08,0.00433573,0.9763,0.893122,2.71715,0.97083,5,1.15602,12.6538,7.70176,663.61,45.8325
00308225941-01,308225941,1,2,7833,4.22669,1.51947,1.07489e-005,41.7279,6.28198,0.21945,3.99036,0.0318546,1.74176,34215.3,117.5,2.48296,1412.22,0.000113159,1.24148,0.897702,26.1941,0.75973,17,3472.23,305.276,111.147,2555.81,10084
00308225941-02,308225941,2,2,7833,4.22669,1.51942,9.65518e-005,10.4961,1.61181,0.0551998,2.51309,0.031854,1.74176,2546.28,122.061,2.32758,1411.46,0.00104298,1.16379,0.94791,5.01226,0.92778,17,15.9021,20.7381,7.41555,2555.83,10084.4
00308245136-01,308245136,1,1,3187,4.438,12.0514,0.00369424,28.1201,64.8561,0.257582,28.7226,0.102923,1,31355.8,2998.81,2.57645,1414.34,0.00291207,1.28823,0.967636,3.70802,1.32222,2,0.05786,16.8584,12.9782,438.346,8.72551
00308307606-01,308307606,1,2,5522,4.39493,9.88769,0.00464045,11.1945,11.2647,0.0990151,29.7379,0.0893296,1.03562,9987.35,1182.59,2.09029,1417.49,0.00334658,0.372188,0.72884,7.27533,5.12778,2,0.49062,9.18232,7.19365,829.642,111.965
00308307606-02,308307606,2,2,5522,4.39493,19.7641,0.00663586,17.5385,83.3347,0.155128,35.533,0.141748,1.03562,10045.6,1329.95,2.53235,1412.73,0.0043886,1.26617,0.989679,2.70363,1.27778,2,0.02673,7.89035,5.95421,658.612,44.4672
00308451526-01,308451526,1,2,4011,4.61578,0.394825,1.71747e-006,18.5105,2.27355,0.262708,2.56743,0.00902085,0.645421,42325,200.314,1.13024,1410.92,6.38807e-005,0.565118,0.906329,4.26551,0.10694,66,2462.26,237.176,42.4312,1497.07,1187.11
00308451526-02,308451526,2,2,4011,4.61578,11.3043,0.00186663,7.9046,0.941193,0.112185,29.1612,0.0844255,0.645421,15174.2,1407.86,3.29432,1416.3,0.000922407,0.33244,0.00999983,2.26387,1.57083,2,1.45185,12.0258,8.73542,489.361,13.5531
00308451529-01,308451529,1,1,3316,4.438,0.394872,4.61187e-005,6.25329,6.37152,0.0572804,3.93152,0.0105388,1,3794.83,506.059,0.773172,1410.92,0.00147478,0.0488234,0.364739,2.02632,0.1125,66,59.4274,7.30134,3.32531,1425.31,975.35
00308537791-01,308537791,1,2,9540,3.83267,0.270421,1.44879e-005,5.79759,2.044,0.0169667,2.40408,0,3.13003,305.213,30.9629,0.772932,1410.98,0.000513061,0.0192008,0.550134,15.4601,0.13194,96,21.9215,9.30111,2.81174,0,0
00308537791-02,308537791,2,2,9540,3.83267,0.270432,9.11305e-006,7.10921,2.68205,0.0208051,2.50326,0,3.13003,478.303,29.3377,0.867727,1411.11,0.000326632,0.0187312,0.00999983,0.12803,0.19958,96,51.033,14.3389,3.27434,0,0
00308744455-01,308744455,1,3,7953,3.40176,0.292984,1.25967e-005,11.9819,4.14932,0.0240658,3.52434,0,4.56062,594.768,80.9015,0.487826,1411.14,0.000360213,0.0223509,0.700654,9.41576,0.09923,88,30.1947,9.77037,3.0234,0,0
00308744455-02,308744455,2,3,7953,3.40176,0.292994,1.39453e-005,12.1854,3.26078,0.0244745,2.38888,0,4.56062,541.355,77.6921,0.499192,1410.94,0.000430044,0.0583204,0.9,10.8044,0.09792,89,30.2521,9.16474,3.70304,0,0
00308744455-03,308744455,3,3,7953,3.40176,0.292933,1.12997e-005,11.6491,4.10366,0.0233973,4.60951,0,4.56062,615.891,64.89,0.497955,1411.04,0.00035566,0.0117138,0.114876,1.00606,0.13646,89,58.9363,12.0584,3.83259,0,0
00308851582-01,308851582,1,2,5806,4.34009,4.91243,1.6245e-005,55.4662,55.4662,0.444127,14.5531,0.057411,1.14398,215100,206.369,3.54998,1414.97,4.37427e-005,1.34471,0.444694,117.477,2.46111,5,62338.9,1109.95,675.856,1143.62,404.244
00308851582-02,308851582,2,2,5806,4.34009,4.91224,0.000142295,18.0042,18.0045,0.144163,8.88605,0.0574095,1.14398,19534.5,193.708,3.35983,1412.52,0.000352324,1.2097,0.826624,2.82547,-0.50417,5,2.15052,121.585,62.3625,1143.63,404.265
00308852608-01,308852608,1,2,6264,4.25903,0.324794,2.01171e-005,10.3461,11.3701,0.0698027,1.21282,0.0098879,1.35769,2142.21,114.856,1.53052,1411.07,0.000895231,0.765262,0.990105,14.6151,0.15814,80,22.3227,11.489,3.09781,3238.86,26006.9
00308852608-02,308852608,2,2,6264,4.25903,0.324756,1.55512e-005,4.5137,4.58675,0.0304529,2.04301,0.00988713,1.35769,959.575,86.8875,1.0058,1410.91,0.000505911,0.0593532,0.698992,0,0.16235,80,59.0021,9.83426,3.30571,3238.98,26010.9
00308852618-01,308852618,1,2,6358,4.45822,0.324787,3.18726e-005,2.98465,0.491971,0.024879,1.35963,0.0100061,1.0989,554.76,51.5399,1.25144,1411.07,0.00124701,0.153579,0.898424,10.1298,0.1622,80,41.2392,8.44577,3.23206,2940.07,17658.5
00308852618-02,308852618,2,2,6358,4.45822,0.324817,2.7252e-005,2.49663,3.08332,0.020811,2.02307,0.0100068,1.0989,496.332,49.7137,1.31234,1410.9,0.00108928,0.0293678,0.0128079,0,0.16235,80,61.608,10.2709,3.41713,2939.98,17656.3
00308991822-01,308991822,1,4,6211,4.28405,8.22361,-1,30.931,-1,0.216966,25.4085,0.0846864,1.30587,255718,0,3,1418.65,-1,0.539723,0.1,272.541,4.12778,0,311.292,1016.33,725.342,1076.21,317.035
00308991822-02,308991822,2,4,6211,4.28405,16.4485,0.000270558,41.3866,6.17146,0.290307,23.8044,0.134438,1.30587,61963.6,253.265,5.10768,1414.55,0.000194137,2.55384,0.854623,12.5839,3.87917,2,304.131,185.273,134.024,854.165,125.802
00308991822-03,308991822,3,4,6211,4.28405,7.96605,0.0096103,3.28548,4.34877,0.0230461,22.097,0.0829088,1.30587,580.939,258.259,2.41775,1418.56,0.0151845,0.0747199,0.526092,11.5611,0.55694,3,6.63295,24.0964,25.7676,1087.68,330.776
00308991822-04,308991822,4,4,6211,4.28405,10.6278,0.013331,10.5767,6.25269,0.0741906,4.36492,0.100477,1.30587,2964.56,375.201,8.57154,1416.82,0.00954514,4.28577,0.976166,4.85577,-2.31944,2,2.04195,7.57658,5.95439,988.03,225.217
00309146836-01,309146836,1,1,9316,3.85863,1.80964,6.98727e-005,82.0349,15.6772,0.250679,2.78928,0.0387506,2.99763,28472.5,289.557,4.11143,1410.91,0.000562961,2.05571,0.990105,3.04934,0.96944,15,2548.54,44.8783,26.3046,3615.52,40383.6
00309658221-01,309658221,1,1,6813,4.18599,3.79729,0.000271827,33.2334,30.9297,0.187899,3.85844,0.0541792,1.62012,24903.9,469.962,5.96061,1414.57,0.000831587,2.98031,0.908698,3.08897,0.67083,7,4762.55,136.11,89.1083,1643.95,1726.12
00309659126-01,309659126,1,1,5731,4.56349,0.248357,3.74562e-006,39.0892,13.4611,0.408786,1.84095,0.00779845,0.875906,71712.6,1873.3,1.33186,1411.01,0.000142163,0.665931,0.990105,12.5968,0.12708,105,48.7783,8.71051,3.16067,2680.07,12192.9
00309791561-01,309791561,1,1,3266,4.438,11.9167,-1,12.6818,-1,0.116166,16.8797,0.102155,1,16040.7,-1,6,1413.66,-1,0.630824,0.1,2.7409,-2.13889,2,23.9652,14.1104,15.2688,450.899,9.76869
00031107108-01,31107108,1,1,4254,4.438,2.0244,0.000223562,28.8014,6.65617,0.263822,2.12663,0.0313342,1,30112.3,949.366,6.76598,1412.85,0.0015976,3.38299,0.978411,10.0623,0.48611,13,3.0118,16.3393,11.2346,1060.42,298.841
00311925584-01,311925584,1,1,3779,4.438,3.64553,0.000308608,15.2023,15.7547,0.139254,12.0363,0.0463799,1,10383.4,752.727,1.43232,1413.25,0.00125021,0.71616,0.957845,2.098,0.77222,7,49.3532,18.1653,13.0942,774.291,84.9449
00031273263-01,31273263,1,1,5631.77,4.12127,11.0541,0.000389849,151.288,70.8803,0.557582,12.6104,0.139805,2.48539,195532,837.988,8.87524,1417.1,0.000283338,4.43762,0.826762,15.4006,0.63194,2,61674.2,301.552,421.167,1047.78,284.846
00031313085-01,31313085,1,1,3199,4.438,16.4092,0.01291,9.58958,1.02442,0.087841,15.6635,0.126439,1,7851.56,1004.02,6.41144,1417.08,0.00850837,1.0538,0.737289,3.68437,-3.00417,2,1.95881,7.68756,5.97464,396.977,5.86928
00031509423-01,31509423,1,1,6157.26,4.24642,16.4293,0.00618755,5.00799,1.62623,0.0313703,26.5306,0.140735,1.46232,1107.93,146.13,4.56531,1417.05,0.00473335,0.159516,0.364765,3.14942,-3.02361,2,3.07959,7.59874,6.63079,875.788,139.033
00031528507-01,31528507,1,1,6091,4.28206,13.3575,0.00792719,3.72301,0.94081,0.0266462,13.2426,0.115282,1.27984,820.635,103.54,7.91858,1417.1,0.00682058,0.205926,0.00999983,1.82784,8.42083,2,0.04872,8.33933,6.73212,895.524,151.995
00318785502-01,318785502,1,1,4100,0.16,15.8549,0.00159798,5.98532,0.586108,0.0548258,37.026,0,1,3623.91,277.235,3.21147,1412.45,0.00111777,0.194575,0.386289,6.96436,4.95416,2,11.0292,15.3683,12.9343,0,0
00318805118-01,318805118,1,1,8642.66,4.438,16.7777,0.0038847,2.01026,0.521834,0.0184141,31.4437,0.128325,1,363.964,50.6219,3.57406,1416.89,0.0019553,0.0878308,0.518453,4.81055,-2.99861,2,1.79131,8.78133,7.61405,1064.59,303.569
00318840004-01,318840004,1,1,3190,5.02467,20.3625,0.0370562,3.63371,13.4163,0.141638,9.66157,0.0872257,0.235,9371.8,2001.57,9.56632,1412.97,0.0262684,4.78316,0.976916,7.56892,0.9125,2,4.97507,12.7737,13.2733,231.044,0.673439
00318868129-01,318868129,1,1,5525,4.39433,0.375254,8.49803e-006,52.9721,70.182,0.468023,1.96487,0.010091,1.03676,95306.2,2063.8,1.99117,1410.91,0.000323802,0.995586,0.985599,12.2715,0.19167,70,37.2077,8.30268,3.10232,2471.13,8812.62
00318868368-01,318868368,1,1,6374.9,4.438,1.84861,-1,14.918,-1,0.0965873,4.4528,0.0371688,1.41478,449151,0,3.5,1412.03,-1,0.315992,0.1,3.55048,-0.40139,0,7694.05,257.093,93.0578,1735.48,2143.89
00318887874-01,318887874,1,3,6650,4.438,2.97389,-1,11.7506,-1,0.107636,25.0697,0.0404923,1,812434,0,1,1412.68,-1,0.0981179,0.1,1884.94,0.12361,0,335.799,137.433,73.5617,1458.24,1068.64
00318887874-02,318887874,2,3,6650,4.438,2.97389,-1,5.39303,-1,0.0494004,23.7406,0.0404923,1,2770.07,-1,1,1412.97,-1,0.0475554,0.1,23.3233,-0.50139,9,42.1268,28.5321,15.4953,1458.24,1068.64
00318887874-03,318887874,3,3,6650,4.438,2.97222,-1,4.86251,-1,0.0445408,15.7508,0.0404771,1,2252.97,-1,1.5,1412.47,-1,0.0646641,0.1,7.39378,1.70417,9,24.0457,24.9178,15.4277,1458.51,1069.44
00318943390-01,318943390,1,1,5619,4.37561,16.3188,0.0127341,3.02327,3.14146,0.0258285,11.7888,0.125797,1.0722,778.673,104.034,10.6094,1417.07,0.00708697,0.281044,0.220444,4.04785,-2.97917,2,0.94581,7.40111,5.73763,723.86,64.8842
00318965971-01,318965971,1,1,7579,4.12635,19.7195,0.0021087,25.6003,47.6635,0.123415,25.0984,0.172605,1.90009,6890.96,362.524,3.18874,1413.94,0.00139327,1.59437,0.990105,1.58132,0.59444,2,805.352,36.3886,48.1223,1109.6,358.245
00318966048-01,318966048,1,1,5388,4.42249,0.230685,6.15508e-006,18.3761,19.2346,0.170906,1.43023,0.00720433,0.9849,12021.3,543.048,1.14647,1411.06,0.000310207,0.573237,0.990105,13.8936,0.11503,112,38.984,12.33,3.04962,2779.83,14112.2
00318966397-01,318966397,1,1,5932,4.59117,17.043,0.00465405,2.66638,3.70212,0.0279912,59.4133,0.133181,0.872564,911.387,150.313,2.25252,1414.02,0.00327677,0.0613593,0.0181049,2.29668,-2.525,2,3.00222,8.65103,8.33925,669.994,47.6217
00318968559-01,318968559,1,1,4934,3.51051,21.3138,0.00711687,6.55743,2.56829,0.0229194,20.159,0.140405,2.62076,634.006,74.4489,8.16459,1412.14,0.00511203,0.187759,0.159656,2.3051,2.50278,2,4.09631,8.06739,7.62636,940.617,185
00319291434-01,319291434,1,1,6358,4.23644,0.351397,8.82887e-006,64.395,30.1952,0.415814,1.8844,0.0105455,1.41857,75431.1,2644.5,1.83381,1410.97,0.000345264,0.916903,0.990105,10.8165,0.17361,74,23.8165,7.77598,2.89791,3253.9,26493.4
00031998499-01,31998499,1,1,6008,4.53,0.340021,1.65331e-005,6.07992,2.16014,0.0470049,1.50653,0.011462,1.18482,1432.54,129.602,0.900344,1411.05,0.000689911,0.450172,0.971153,1.12874,0.09271,76,101.082,17.9036,4.45278,2695.37,12473.6
00032001054-01,32001054,1,1,6039.39,4.62,11.9698,0.00353352,3.35592,1.75519,0.0192313,19.9448,0.16107,1.59846,430.82,52.4482,4.67477,1421.56,0.00236664,0.0882867,0.00999983,2.49324,7.72917,2,7.65237,7.95992,7.25582,839.515,117.391
00321055377-01,321055377,1,1,5757,4.438,13.3934,0.00455952,5.53835,1.44038,0.0267026,13.8919,0.169394,1.89987,835.23,112.108,7.56855,1417.09,0.00319805,0.197195,0.00999983,2.37805,-3.01805,2,0.26771,7.35156,5.66153,850.747,123.801
00032150630-01,32150630,1,3,4323,4.57199,1.49202,7.44248e-006,30.3441,3.03426,0.39436,6.8838,0.0224416,0.704821,157974,515.24,2.08041,1412.26,7.30955e-005,1.04021,0.629368,62.1299,0.74654,17,1465.85,356.738,117.484,1069.03,308.658
