#Select Statistics Per TCE From the Data Validation XML Files
#Mission = TESS
#Search = tess2018206190142
#Sectors = S0001-S0002
#Created Date = 2019-02-13
#
tceid,ticid,planetNumber,planetCandidateCount,starTeffKelvin,starLoggCgs,orbitalPeriodDays,orbitalPeriodDays_err,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,starRadiusSolarRadii,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,minImpactParameter,ws_mes,ws_mesphase,expectedtransitcount,chiSquare2,mes,maxses,equilibriumTempKelvin,InsolationFlux
00179304342-02,179304342,2,2,5780,4.438,1.13699,0.000245807,36.2787,2.90613,0.332314,3.43624,0.0213302,1,127939,13748.9,3.45842,1325.75,0.00687308,0.879946,0.00410994,0.58383,0.85066,50,43.0311,9.65551,3.77746,1746.32,2197.92
00179304899-01,179304899,1,1,5780,4.438,21.6368,0.00403402,20.1464,32.9871,0.184542,22.1282,0.152037,1,13372.5,4930.26,4.74864,1327.77,0.0055973,2.37432,0.999971,3.60324,-4.43889,3,10.192,9.05387,9.18256,654.101,43.2613
00179305059-01,179305059,1,1,5780,4.438,0.619574,0.000111663,12.2906,19.5581,0.112583,1.16611,0.0142304,1,4895.71,327.457,4.51925,1325.61,0.00559635,2.25962,0.997209,2.49557,0.44724,91,57.0288,9.9973,2.55856,2138.02,4938.16
00179637336-01,179637336,1,1,8748,4.08021,0.370519,4.25647e-005,25.6019,18.4112,0.104794,1.10505,0.0131317,2.23787,7463.31,646.204,4.3268,1325.32,0.00345556,2.1634,0.950008,7.34474,0.1,152,96.7028,7.61821,2.90369,5039.15,152387
00179637387-01,179637387,1,1,8768,4.10303,0.898697,0.000132806,13.4533,9.95233,0.123233,1.19185,0.0141007,1,6245.89,10305.2,6.24003,1325.47,0.00464539,3.12001,1,2.66761,0.475,63,52.4274,10.3503,3.04127,3258.16,26632.3
00179637488-01,179637488,1,1,5780,4.438,1.64824,0.000367672,20.9193,2.38202,0.191622,1.30865,0.0273213,1,27040.7,1253.12,12.2301,1326.94,0.00654952,6.11503,0.890791,2.33781,0.41667,35,43.0483,9.01576,3.42209,1543.01,1339.66
00183307030-01,183307030,1,1,3470,4.87941,2.71354,0.00075387,1.04645,0.286615,0.0257676,2.44578,0.0276489,0.372,729.043,104.067,7.60574,1327.49,0.00793282,0.291182,0.569356,1.78666,1.48611,20,11.8206,8.2118,3.78896,561.634,23.5145
00183645350-01,183645350,1,1,7152,4.06393,0.265332,1.73124e-005,3.68961,3.83736,0.0173881,1.04561,0.00944948,1.94368,124.086,25.635,1.40917,1325.55,0.00156362,0.704586,0.997278,5.50571,0.12683,213,148.071,7.13689,2.62276,4526.14,99181.9
00183979262-01,183979262,1,2,6270,3.61332,3.43078,1.53804e-005,30.1956,4.80043,0.096758,6.11245,0.0476386,2.8586,8980.22,30.6978,3.1301,1326.1,0.0001474,0.773544,0.825954,25.9675,1.71111,17,1760.36,296.108,89.5027,2143.17,4985.94
00183979262-02,183979262,2,2,6270,3.61332,1.7152,0.000103174,9.27077,1.49129,0.0297071,1.91305,0.0300083,2.8586,723.4,30.0473,3.20204,1326.11,0.00200253,0.783195,0.947981,1.87376,0.72778,33,10.9434,25.3857,8.96018,2700.32,12565.6
00201176965-01,201176965,1,2,6367,3.9768,1.36383,-1,27.139,-1,0.129745,4.73615,0.0260733,1.91603,329843,0,2.5,1325.74,-1,0.293543,0.1,71.7249,0.68056,0,1006.49,287.19,72.6572,2408.41,7951.33
00201176965-02,201176965,2,2,6367,3.9768,4.09209,0.000495139,67.8858,18.963,0.324544,1.85682,0.0542401,1.91603,119597,1439.02,24.8294,1325.31,0.00404903,6.59521,0.00024441,17.5525,2.19167,14,101.137,19.3103,7.11349,1669.81,1837.35
00201226029-01,201226029,1,3,5780,4.438,31.4093,0.0089566,31.6834,108.104,0.290221,32.5353,0.194922,1,34681.1,3511.42,6.02986,1345.08,0.00678096,3.01493,0.998482,4.16824,1.46111,2,96.5504,26.2855,31.0467,577.683,26.3195
00201226029-02,201226029,2,3,5780,4.438,0.914259,0.000110104,5.23147,1.13037,0.0479205,2.1494,0.0184445,1,2681.72,305.798,3.54191,1325.86,0.00370245,0.176934,0.105285,4.74872,0.50039,61,45.393,7.65233,2.99421,1877.96,2939.44
00201226029-03,201226029,3,3,5780,4.438,19.5792,0.0155963,17.4842,82.8077,0.160156,10.0897,0.142239,1,9939.07,5336.77,8.77028,1326.31,0.0175148,4.38514,0.999897,2.91605,-0.89861,3,6.70714,11.0953,11.1136,676.255,49.4268
00201230928-01,201230928,1,1,7284,3.82385,0.259862,1.17523e-005,5.25614,1.88109,0.0185067,4.07055,0,2.60157,382.752,55.1036,0.499838,1325.39,0.00037369,0.00935584,0.0977259,9.15454,0.14688,217,175.909,7.22094,3.54218,0,0
00201234926-01,201234926,1,1,4186,4.58862,14.0922,0.000162336,35.4802,32.2061,0.477388,23.0178,0.0992405,0.680787,93721.9,2352.93,5.0987,1332.88,0.000325426,2.54935,0.998693,3.25903,3.99028,4,29098.3,217.038,224.752,483.785,12.9458
00201248233-01,201248233,1,1,3185,5.02594,0.702991,0.000192712,1.47011,0.358703,0.0577952,1.19155,0.00920462,0.233,2816.26,386.7,4.12743,1325.45,0.00925107,1.2645,0.915253,4.81458,0.29861,80,40.041,7.13304,3.71769,707.093,59.0781
00201249189-01,201249189,1,1,6902,4.09975,0.470656,6.98469e-006,52.3409,15.2729,0.26486,1.56721,0.0135734,1.81018,30260.9,986.537,2.52084,1325.66,0.00036421,1.26042,0.994815,17.3372,0.23695,119,39.6454,9.58777,3.05156,3517.09,36162.2
00201255204-01,201255204,1,1,4251,4.438,0.264173,1.98182e-005,10.5463,0.434498,0.0966048,1.10148,0.00806147,1,8734.73,554.886,2.88791,1325.44,0.00219804,0.880594,0.81314,6.37269,0.16977,213,108.322,10.2281,3.10986,2089.18,4502.19
00201256771-01,201256771,1,1,4911,4.507,1.88056,-1,16.4566,-1,0.181848,3.45433,0.0277565,0.828951,40012.8,-1,5,1325.57,-1,0.794751,0.1,3.20226,0.7,30,13568.5,682.203,161.972,1184.25,464.832
00201292296-01,201292296,1,2,3391,4.9186,26.3958,0.00340013,2.70813,0.502524,0.0749443,41.3083,0.120115,0.331,6535.45,597.648,5.09628,1330.79,0.00252472,0.378716,0.256654,6.60748,18.1528,2,1.78093,23.5883,19.5096,248.391,0.899626
00201292296-02,201292296,2,2,3391,4.9186,25.2528,0.00493542,2.42389,0.486699,0.0670782,36.2075,0.116622,0.331,5301.45,683.647,5.68576,1349.99,0.00354847,0.357576,0.014976,5.00766,-4.41528,2,5.51523,16.0924,12.7892,252.083,0.954323
00201293780-01,201293780,1,4,5667,4.18416,0.937744,1.8693e-006,31.3765,5.31935,0.213742,3.30905,0.0188079,1.34466,18116.9,89.8985,1.5764,1325.75,6.25158e-005,0.788199,0.999532,135.453,0.47222,60,1399.17,187.067,32.2875,2114.37,4723.31
00201293780-02,201293780,2,4,5667,4.18416,0.937739,4.08505e-006,14.7114,1.94793,0.100216,2.9582,0.0188078,1.34466,8116.69,66.9917,1.57323,1326.22,0.000137982,0.786616,0.91367,3.9516,-0.13611,61,682.559,202.214,34.0228,2114.38,4723.35
00201293780-03,201293780,3,4,5667,4.18416,0.93792,7.76317e-005,2.5329,3.06039,0.0172545,2.90874,0.0188102,1.34466,349.057,44.4173,2.54857,1326.06,0.0123897,0.045491,0.1,9.83283,0.29614,60,34.241,8.21761,2.79973,2114.24,4722.13
00201293780-04,201293780,4,4,5667,4.18416,0.938671,6.31274e-005,2.52075,3.52722,0.0171718,3.58079,0.0188203,1.34466,346.317,45.8839,2.06543,1325.38,0.00410803,0.0358135,0.00274861,0.27896,0.43194,60,57.4074,9.73487,3.63951,2113.68,4717.09
00206352088-01,206352088,1,1,6228.8,4.5,16.9663,0.00262687,2.73494,1.78409,0.0230664,48.2958,0.14326,1.08609,563.04,118.754,2.13224,1332.24,0.00372301,0.0810208,0.644668,2.79676,0.29722,3,1.84146,7.16322,5.62973,756.775,77.5156
00206358152-01,206358152,1,1,3314,4.95648,31.6031,0.00700216,6.11877,18.3279,0.191291,32.7781,0.128543,0.293,14205.6,5964.33,4.77224,1347.48,0.00530434,2.38612,0.999915,2.95519,-5.20694,2,22.4564,14.1105,17.048,220.778,0.561488
00206544316-01,206544316,1,2,3112,4.438,0.321972,1.30709e-006,27.2967,0.192152,0.250039,2.43551,0.00919815,1,61204.4,788.677,1.1018,1325.34,7.91667e-005,0.501495,0.744156,124.394,-0.06159,175,1722.74,127.05,24.6614,1431.8,993.22
00206544316-02,206544316,2,2,3112,4.438,0.32195,1.73584e-006,30.7029,0.347461,0.28124,2.40346,0.00919774,1,79005,2060.16,1.18826,1325.59,0.000402645,0.533052,0.709661,12.665,-0.07083,175,750.323,69.3523,8.82335,1431.83,993.311
00206609630-01,206609630,1,3,3332,4.94964,0.335269,1.08599e-006,5.50606,1.14544,0.16756,2.78572,0.00628553,0.301,18458.3,232.435,0.71036,1325.49,7.04609e-005,0.35518,0.919102,4.22355,-0.07292,168,579.51,96.1331,12.1251,1017.44,253.255
00206609630-02,206609630,2,3,3332,4.94964,0.670567,5.24751e-005,1.36058,0.274663,0.0414051,1.72206,0.00997794,0.301,1786.59,250.767,2.62338,1325.75,0.0102757,0.212255,0.700124,5.97826,0.34551,84,37.4523,9.17545,3.97705,807.532,100.498
00206609630-03,206609630,3,3,3332,4.94964,44.8627,0.0371504,3.05872,0.583677,0.0930831,59.4519,0.164438,0.301,10140.3,1072.69,6.21995,1334.14,0.00500247,0.545219,0.175526,5.20833,-0.67639,2,50.0619,17.3658,18.2786,198.92,0.370029
00220389296-01,220389296,1,1,5920,4.45276,26.6959,0.00474278,3.68727,1.21393,0.0330679,56.174,0.179405,1.0214,1247.89,187.615,3.55505,1349.42,0.00385928,0.12718,0.329402,4.40382,-1.64444,2,3.26356,8.60242,8.17527,623.295,35.6695
00220429097-01,220429097,1,2,3231,5.25425,0.99094,0.000135491,0.717433,0.15856,0.0534286,2.43453,0.00900617,0.123,3344.96,340.786,3.35954,1325.69,0.00406925,0.184192,0.144727,10.5457,0.50972,57,31.919,8.47755,3.62536,526.88,18.2124
00220429097-02,220429097,2,2,3231,5.25425,0.991964,0.000123555,0.765388,0.132035,0.0569999,2.52748,0.00901238,0.123,3727.89,299.63,3.0969,1326.17,0.00370916,0.199446,0.358878,1.30719,0.2474,56,70.2891,11.0515,5.82647,526.698,18.1873
00220432563-01,220432563,1,3,3289,4.438,25.7829,0.006603,20.2793,29.5473,0.185759,19.846,0.170887,1,13160.8,169413,6.33318,1349.92,0.00426586,3.16659,1,9.66219,5.83472,2,24.7222,24.9193,27.1353,351.076,3.59026
00220432563-02,220432563,2,3,3289,4.438,34.7333,0.0028912,7.17211,2.34041,0.0656968,163.04,0.208443,1,5143.83,658.397,1.7344,1335.15,0.00190774,0.106922,0.00123757,6.51255,25.1458,2,0.91578,11.328,8.83136,317.88,2.41308
00220432563-03,220432563,3,3,3289,4.438,1.52358,0.000108184,3.13512,3.91274,0.0287178,7.10543,0.0259258,1,981.234,138.851,1.68306,1325.55,0.00214559,0.0477581,0.100706,2.4011,0.69861,37,47.0336,8.29168,7.35613,901.343,155.985
00220453894-01,220453894,1,2,7090.58,4.14618,0.232353,1.1947e-005,2.68427,1.46731,0.0142892,3.74588,0.00849423,1.72074,226.304,31.0629,0.463106,1325.44,0.000605172,0.00741431,0.319271,5.97374,0.05417,242,199.582,8.67969,3.42217,4453.17,92939.1
00220453894-02,220453894,2,2,7090.58,4.14618,0.232331,9.0799e-006,3.07912,1.05789,0.0163911,3.35793,0.00849369,1.72074,289.727,31.4019,0.473505,1325.49,0.000489124,0.0106084,0.5177,6.01397,0.12923,242,311.772,9.15256,4.50418,4453.31,92950.9
00220456828-01,220456828,1,1,6675.08,4.438,26.3443,0.00634859,4.4977,0.828701,0.0138434,13.1317,0.358682,2.97609,217.281,26.424,15.4003,1334.95,0.0045186,0.214968,0.142272,2.7051,-6.31944,2,5.31255,8.20252,7.21952,848.431,122.458
00220474209-01,220474209,1,3,5843,4.33325,0.980154,1.06982e-006,52.2326,52.5604,0.41285,3.72598,0.0196697,1.1589,71090.8,949.551,2.11012,1325.4,3.66061e-005,1.05506,0.999914,302.324,0.49167,58,10915.6,847.145,141.893,1979.03,3625.16
00220474209-02,220474209,2,3,5843,4.33325,0.490077,1.39447e-006,27.4811,27.5398,0.217213,1.66268,0.0123912,1.1589,22705,73.6617,2.15429,1325.4,9.35538e-005,1.07714,0.9705,6.20163,0.36111,115,1812.39,288.159,47.3999,2493.42,9134.83
00220474209-03,220474209,3,3,5843,4.33325,0.980415,5.58594e-005,3.10757,3.27739,0.0245625,3.51473,0.0196732,1.1589,627.812,77.14,1.65313,1325.72,0.0041208,0.0758046,0.693308,4.70464,0.30833,57,76.2205,10.3868,3.35733,1978.85,3623.87
00220521199-01,220521199,1,2,6473,4.438,0.728834,5.85124e-007,77.8946,7.55152,0.411134,2.67093,0.0229011,1.73549,190561,410.532,3.09926,1325.42,2.20974e-005,0.930767,0.00188515,54.566,0.36528,78,2193.27,191.304,35.1976,2486.45,9033.24
00220521199-02,220521199,2,2,6473,4.438,0.728848,1.29968e-006,35.8019,3.47156,0.188965,1.96845,0.0229014,1.73549,36857.5,166.369,3.09401,1325.78,5.60503e-005,0.878115,0.681678,0,0.36448,77,67.3157,35.0361,5.87854,2486.44,9033.01
00220523369-01,220523369,1,3,3184,4.438,32.9211,0.00393355,28.3202,105.636,0.259415,74.7467,0.201127,1,26665,10390.9,2.57693,1340.77,0.00281945,1.28846,0.999842,8.45525,17.893,2,18.6762,19.2243,18.6184,313.278,2.27635
00220523369-02,220523369,2,3,3184,4.438,23.9944,0.00185903,6.91281,2.6953,0.0633217,115.626,0.16289,1,4778.64,758.219,1.68569,1326.09,0.00255277,0.10039,0.00636055,4.95243,6.15555,3,11.5755,12.0236,9.59864,348.111,3.47049
00220523369-03,220523369,3,3,3184,4.438,28.6257,0.00225926,10.1725,1.56526,0.0931808,132.858,0.183228,1,10305.8,1035.52,1.78581,1330.05,0.00173286,0.15479,0.134061,5.37419,-1.29028,2,7.63676,11.7142,10.9815,328.223,2.74281
00220523550-01,220523550,1,2,6352.8,4.36,13.496,0.000171865,31.3693,6.25547,0.19411,17.7896,0.135788,1.48032,41549.4,184.772,6.44566,1337.76,0.000326612,1.26042,0.437438,10.7123,6.67083,4,16.2973,239.403,127.913,925.559,173.435
00220523550-02,220523550,2,2,6352.8,4.36,13.4966,0.00213329,7.72944,1.58369,0.0478289,11.782,0.135792,1.48032,2231.1,157.318,5.82989,1330.93,0.00407167,0.721667,0.810379,2.92208,-2.75278,4,6.05053,13.3853,7.56243,925.545,173.425
00220536421-01,220536421,1,3,4965,4.438,24.5775,0.00158852,3.41092,0.72237,0.0312655,59.2826,0.165444,0.999319,1021.8,169.456,2.42066,1331.75,0.00198363,0.13739,0.692439,6.64116,1.19583,3,4.50408,11.8716,10.1594,538.441,19.8643
00220536421-02,220536421,2,3,4965,4.438,19.978,0.00350943,3.40058,0.675971,0.0311707,21.7931,0.144098,0.999319,1178.69,253.307,7.20723,1339.32,0.00570505,0.21907,0.0705692,6.28056,-1.86528,3,0.04905,11.7557,8.50213,576.944,26.1852
00220536421-03,220536421,3,3,4965,4.438,24.8174,0.00190973,4.01813,1.19208,0.0368313,68.0254,0.166518,0.999319,1647.15,226.368,2.88935,1349.38,0.00137862,0.10268,0.0187019,7.81481,7.22778,2,12.0271,9.75891,10.2625,536.701,19.6087
00220538891-01,220538891,1,1,5149,4.46964,19.5473,0.0264224,8.92463,9.06562,0.0908666,82.228,0.135669,0.89967,9926.61,983.146,1.97935,1329.18,0.00127909,0.165208,0.0461858,4.47885,-0.52778,3,25.8282,13.4917,10.3915,585.081,27.6939
00220539110-01,220539110,1,4,3565,4.83519,0.386634,3.60334e-006,2.25885,0.37062,0.0490311,3.21574,0.00793037,0.422,1881.37,92.2833,0.447737,1325.49,0.000166658,0.15677,0.940657,11.019,-0.06146,145,252.917,28.4886,8.13376,1147.52,409.793
00220539110-02,220539110,2,4,3565,4.83519,24.3229,0.00140309,2.78318,0.526398,0.0604125,73.7267,0.12544,0.422,3851.54,555.793,2.06847,1327.91,0.00135297,0.206073,0.67154,4.3711,6.81389,3,64.5523,22.153,19.3745,288.529,1.63787
00220539110-03,220539110,3,4,3565,4.83519,0.773332,2.01476e-005,1.72317,0.325491,0.0374035,2.3797,0.0125894,0.422,1615.86,117.179,2.55043,1325.79,0.00140594,0.108049,0.320545,7.12851,0.19861,73,89.7573,13.5423,6.97723,910.763,162.609
00220539110-04,220539110,4,4,3565,4.83519,0.773376,1.36969e-005,1.56789,0.977485,0.034033,7.85946,0.0125898,0.422,1313.61,106.666,0.711534,1325.97,0.00126133,0.028492,0.424523,2.38854,0.42479,72,61.2741,16.1653,5.32019,910.746,162.596
00220557560-01,220557560,1,4,3170,4.438,19.2132,0.00102538,10.0204,1.22613,0.0917877,88.1973,0.140461,1,10036.8,1124.52,1.817,1332.42,0.00132212,0.152764,0.001748,5.52501,6.78889,3,82.6571,20.366,22.4767,373.227,4.58579
00220557560-02,220557560,2,4,3170,4.438,31.4345,0.00623561,10.9303,0.740973,0.100122,31.9803,0.195026,1,11944.4,1413.74,8.26248,1332.63,0.00541201,0.752193,0.00256644,6.2314,7.91528,2,0.55854,9.91549,10.1418,316.741,2.3787
00220557560-03,220557560,3,4,3170,4.438,44.6705,0.00210621,10.2836,1.05503,0.0941986,143.348,0.246511,1,10572.4,1312.12,2.60486,1327.41,0.0014752,0.22426,0.00582714,5.15162,-1.03333,2,1.84407,10.2329,7.32497,281.73,1.48886
00220557560-04,220557560,4,4,3170,4.438,5.56165,0.00190058,12.8664,0.584554,0.117857,3.21071,0.0614645,1,12956.1,1089.55,10.3177,1328.26,0.0102985,3.16416,0.832861,3.46451,-0.79861,10,14.669,7.62775,6.15158,564.208,23.9484
00220558936-01,220558936,1,3,6170,4.40313,0.25162,1.23888e-005,1.54238,1.19013,0.0125054,2.9838,0.0082418,1.12977,179.976,20.9281,0.665286,1325.37,0.000660586,0.00855384,0.0264456,7.3607,0.06771,224,154.198,8.69586,2.93837,3187.58,24398.6
00220558936-02,220558936,2,3,6170,4.40313,0.25167,1.26538e-005,1.56191,1.10001,0.0126637,2.47054,0.0082429,1.12977,166.917,20.1234,0.615465,1325.43,0.000856483,0.0147696,0.683653,9.30117,0.1215,223,231.952,7.99662,3.70904,3187.37,24392.1
00220558936-03,220558936,3,3,6170,4.40313,0.251788,2.20394e-005,1.50394,0.747538,0.0121938,2.76305,0.00824546,1.12977,163.55,20.9388,0.635516,1325.3,0.000944506,0.0104945,0.497039,3.90004,-0.0611,224,236.146,9.71632,3.83464,3186.87,24377
00220578425-01,220578425,1,1,6518,4.26851,23.0013,0.0059902,5.69931,0.978671,0.0370873,44.5692,0.174645,1.40765,1436.55,159.76,3.11444,1348.12,0.00561994,0.197729,0.672112,3.70849,0.85556,2,12.14,11.6757,9.46857,816.536,105.056
00231744905-01,231744905,1,1,7381,4.3753,0.736372,0.000113146,2.28657,0.782213,0.0150217,1.32959,0.0189916,1.39432,198.81,22.8277,2.501,1325.75,0.00451293,0.261712,0.928914,6.13889,0.36568,76,54.6154,8.38406,2.57104,2790.66,14333.5
00231826813-01,231826813,1,2,6882,4.438,1.80221,0.000137875,1.85979,0.410301,0.0103108,2.58525,0.0405263,1.65222,115.737,12.2778,4.87859,1325.79,0.00227004,0.068561,0.495633,6.95866,0.90417,31,18.8188,9.46558,3.22288,1938.97,3340.48
00231826813-02,231826813,2,2,6882,4.438,1.80142,8.64296e-005,2.326,0.524302,0.0128955,2.81945,0.0405145,1.65222,185.709,13.9935,4.84306,1326.71,0.00142073,0.0706655,0.304001,1.63274,0.53738,31,20.3558,12.3492,4.64514,1939.26,3342.42
00231828370-01,231828370,1,3,5759,4.34886,0.685936,4.42364e-006,17.7018,17.8118,0.144071,1.73492,0.0153883,1.12548,7927.84,2576.97,2.11092,1325.48,0.000195676,1.05546,1,9.50413,0.16111,82,3549.81,145.638,35.4447,2173.27,5271.98
00231828370-02,231828370,2,3,5759,4.34886,12.3251,0.00169568,10.3403,29.7253,0.0841575,29.7038,0.105567,1.12548,2546.06,11920.5,1.32836,1335.26,0.00172857,0.664179,0.999999,4.74301,1.72778,4,18.0499,16.3158,18.3928,829.744,112.021
00231828370-03,231828370,3,3,5759,4.34886,0.685978,2.13183e-005,2.35655,2.92313,0.0191794,4.88506,0.0153889,1.12548,405.717,53.4477,0.944298,1325.64,0.00271664,0.0247967,0.530348,10.205,0.38586,82,89.6716,10.4998,3.66386,2173.22,5271.54
00231831130-01,231831130,1,1,7242.59,4.438,0.47789,3.2629e-005,1.82772,1.77108,0.00818118,2.40647,0.0192916,2.0464,74.9778,8.88748,1.56271,1325.36,0.00116338,0.0138015,0.149943,4.85649,0.20417,118,66.9301,7.39979,4.00198,3291.53,27740.2
00231831964-01,231831964,1,4,7946,3.67762,0.240687,1.85724e-005,3.09786,0.929525,0.00855425,2.73196,0,3.31724,75.2047,14.5124,0.51215,1325.53,0.000805401,0.00866372,0.7,9.33031,0.09592,234,224.234,7.9754,3.40711,0,0
00231831964-02,231831964,2,4,7946,3.67762,0.240707,1.56861e-005,3.50934,1.30142,0.00969049,2.13075,0,3.31724,84.977,15.7905,0.438153,1325.38,0.000694209,0.0218529,0.900987,8.68402,0.09479,234,274.046,7.95905,3.64843,0,0
00231831964-03,231831964,3,4,7946,3.67762,0.261866,1.96839e-005,4.36916,1.21136,0.0120647,1.46765,0,3.31724,125.918,21.5809,0.700003,1325.35,0.00097734,0.063495,0.934787,8.74096,0.06563,215,81.3399,8.17289,3.4949,0,0
00231831964-04,231831964,4,4,7946,3.67762,1.24388,7.20926e-005,5.81226,4.86822,0.0160496,11.6838,0.0281016,3.31724,262.818,41.0996,0.583941,1325.87,0.00148928,0.0189053,0.720742,5.40914,-0.20104,45,9.51722,7.76329,4.08769,3809.46,49770.7
00231833061-01,231833061,1,2,4371,4.27133,26.1556,-1,52.0378,-1,0.449323,82.5484,0.157911,1.06086,0,0,3.5,1346.55,-1,1.0946,0.1,269.867,13.25,0,25303.5,1260.82,1229.9,499.914,14.7605
00231833061-02,231833061,2,2,4371,4.27133,26.1877,0.000706949,59.1394,38.1316,0.510641,20.0482,0.158041,1.06086,142424,596.936,12.1569,1333.62,0.000676296,6.07845,0.895918,17.4144,-1.20555,2,1517.73,493.162,487.799,499.709,14.7364
00231833204-01,231833204,1,2,6709,4.16664,0.418104,5.13975e-006,5.08558,0.705633,0.0285353,1.80325,0.0123252,1.63251,840.726,20.5358,1.50328,1325.69,0.000236581,0.0851202,0.7,19.557,0.21099,135,58.7322,13.0819,3.28076,3407.06,31845
00231833204-02,231833204,2,2,6709,4.16664,0.41795,1.54584e-005,9.27939,4.26461,0.0520668,1.12181,0.0123222,1.63251,988.447,343.381,2.2298,1325.49,0.00105008,1.1149,0.999999,0,0.20833,135,98.3548,17.6959,4.00408,3407.48,31860.6
00231835378-01,231835378,1,1,3348,4.94138,32.4695,0.00435545,4.95229,0.875668,0.146807,44.7539,0.134041,0.309,20511.8,1411.19,4.47886,1327.49,0.00329489,1.53006,0.813903,5.10268,21.4694,2,62.0389,23.2243,27.7324,224.304,0.598235
00231838187-01,231838187,1,1,2830,5.19731,0.384365,3.30255e-005,0.833795,0.454744,0.0587508,2.51571,0.00475755,0.13,3881.96,619.51,1.15894,1325.66,0.00199343,0.0845337,0.466184,5.92644,0.19553,147,123.376,7.12456,4.60379,652.767,42.9095
00231840927-01,231840927,1,1,5726.4,4,0.817886,8.482e-006,10.7498,4.95113,0.0920657,2.32025,0.0127963,1.06955,3125.39,59.3206,1.32546,1325.79,0.000327363,0.662732,0.9991,2.10039,0.404,69,324.254,53.3151,9.14042,2310.11,6730.52
00231848236-01,231848236,1,1,6672.84,4.438,0.486669,1.83824e-005,2.23654,1.75961,0.00929622,2.3499,0.0205159,2.20378,98.251,7.02169,1.65053,1325.71,0.000858355,0.0162531,0.00113318,4.09369,0.26021,115,55.6456,13.5763,3.17518,3051.7,20496.9
00231857003-01,231857003,1,2,3028,5.10346,0.419732,2.13877e-005,0.617242,0.365636,0.032494,2.20126,0.0057015,0.174,1241.63,214.014,1.56517,1325.54,0.000978357,0.0531486,0.0212562,16.2172,0.2058,134,73.4749,10.664,2.87755,738.121,70.1507
00231857003-02,231857003,2,2,3028,5.10346,0.419757,1.14311e-005,0.880028,0.194463,0.0463281,2.09049,0.00570173,0.174,2403.48,216.74,1.51597,1325.33,0.00053727,0.0927638,0.487949,0.47979,0.10694,134,136.49,11.8622,3.92511,738.107,70.1451
00231867117-01,231867117,1,1,3900,4.70461,31.9256,0.0017514,3.30022,0.735336,0.0514994,97.1214,0.169516,0.587,3151.86,460.936,2.64053,1344.08,0.00118925,0.129338,0.00816675,8.9206,2.58472,2,11.8799,19.8526,18.1647,320.236,2.48544
00231907973-01,231907973,1,5,4015,4.438,30.9288,0.00278181,3.54655,0.599065,0.050263,60.613,0.144223,0.646331,3082.8,358.914,4.09415,1343.82,0.00198842,0.195966,0.00846951,16.4682,15.0861,2,8.15852,29.3205,27.1227,375.049,4.67599
00231907973-02,231907973,2,5,4015,4.438,29.9584,0.00331954,4.25231,0.463952,0.0602653,22.2852,0.14119,0.646331,4431.57,414.852,10.8927,1328.82,0.00237541,0.619549,0.00520417,12.6561,21.3431,2,32.6518,23.2021,24.4536,379.055,4.87901
00231907973-03,231907973,3,5,4015,4.438,17.0874,0.00275896,3.37827,0.43896,0.0478781,14.6018,0.0971052,0.646331,2763.39,376.975,9.16445,1333.13,0.00285584,0.440004,0.221666,8.99035,7.7125,3,17.3692,18.9802,20.4456,457.071,10.3147
00231907973-04,231907973,4,5,4015,4.438,34.706,0.00219948,3.33741,1.21405,0.047299,138.252,0.155738,0.646331,2699.73,279.542,1.96795,1340.5,0.00157797,0.0927719,0.209376,7.8128,25.3236,2,2.17795,13.424,11.653,360.917,4.01006
00231907973-05,231907973,5,5,4015,4.438,32.7974,0.00218983,3.70403,0.518934,0.0524949,67.603,0.149975,0.646331,3253.07,310.889,3.66956,1346.71,0.0015207,0.208367,0.357137,6.28653,18.575,2,0.68394,11.8595,8.61511,367.786,4.32418
00231912935-01,231912935,1,1,5821,4.44094,26.2967,0.00495187,3.49606,1.72677,0.0313761,66.8217,0.175922,1.02065,1089.5,135.905,2.6862,1334.39,0.00343326,0.110104,0.515264,2.88627,-5.90555,2,0.67708,8.02664,6.05797,618.682,34.6251
00231914259-01,231914259,1,6,3437,4.438,19.8635,0.00254912,6.47136,1.07816,0.059278,46.6978,0.143613,1,3701.85,926.081,2.64225,1326.26,0.00330654,0.263207,0.679057,10.7453,-3.30833,3,115.701,21.7426,22.6264,400.198,6.06207
00231914259-02,231914259,2,6,3437,4.438,29.1056,0.00505859,11.804,10.7001,0.108125,48.889,0.18527,1,6566.34,1090.5,2.52718,1327.39,0.00372946,1.26359,0.958808,9.47086,20.7444,2,99.2295,23.0694,24.1712,352.345,3.64246
00231914259-03,231914259,3,6,3437,4.438,27.4091,0.00159546,10.5413,0.49936,0.0965587,46.6352,0.178,1,11109.8,934.951,4.92396,1335.26,0.00117317,0.433645,1.18965e-005,8.88465,-5.7,2,29.838,22.3398,21.108,359.469,3.94611
00231914259-04,231914259,4,6,3437,4.438,15.4553,0.00101688,6.17608,1.92561,0.0565732,84.4503,0.12149,1,3796.62,473.512,1.462,1326.13,0.00217282,0.0800254,0.151351,7.52074,10.3014,4,0.22351,17.851,14.9284,435.112,8.47082
