#Select Statistics Per TCE From the Data Validation XML Files
#Mission = TESS
#Search = tess2018267104341 
#Sectors = S0003-S0003
#Created Date = 2019-02-11
#
tceid,ticid,planetNumber,planetCandidateCount,starTeffKelvin,starLoggCgs,orbitalPeriodDays,orbitalPeriodDays_err,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,starRadiusSolarRadii,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,minImpactParameter,ws_mes,ws_mesphase,expectedtransitcount,chiSquare2,mes,maxses,equilibriumTempKelvin,InsolationFlux
00266680732-01,266680732,1,2,3680,4.61736,10.9145,0.00201095,3.93697,0.396802,0.0532686,25.1324,0.085245,0.677,3360.58,319.851,3.49523,1391.43,0.00139045,0.176875,0.00999983,8.41111,2.08472,2,4.53504,19.2745,15.9817,457.614,10.3638
00266680732-02,266680732,2,2,3680,4.61736,9.96665,0.0023324,3.27557,2.60406,0.0443196,62.8882,0.0802356,0.677,2310.78,361.316,1.24578,1389.28,0.00164965,0.054545,0.178716,6.70559,-1.45972,2,9.78003,10.2549,9.88525,471.683,11.6983
00266735682-01,266735682,1,2,7138,4.06134,1.13494,-1,19.3506,-1,0.0910698,4.75313,0.024873,1.94633,418929,0,2,1386.05,-1,0.170802,0.1,23.2266,0.55972,0,857.279,158.432,53.3645,2786.2,14242
00266735682-02,266735682,2,2,7138,4.06134,6.8125,-1,4.32838,-1,0.0203707,3.57387,0.0821518,1.94633,466.342,-1,15,1392.12,-1,0.310546,0.1,8.04991,2.27361,4,3.51372,11.396,7.31217,1533.09,1305.55
00266769521-01,266769521,1,1,6659,4.438,0.268065,-1,2.53072,-1,0.0231815,4.21353,0.00814045,1,290444,0,0.5,1386.16,-1,0.0116566,0.1,159.801,-0.0625,0,33.5172,31.754,6.48212,3256.69,26584.4
00266769522-01,266769522,1,2,6659,4.438,0.268065,-1,2.14638,-1,0.0196609,4.1989,0.00814045,1,278064,0,0.5,1386.16,-1,0.00992281,0.1,170.752,-0.0625,0,43.2407,29.7077,5.17679,3256.69,26584.4
00266769522-02,266769522,2,2,6659,4.438,9.77945,0.000505643,40.4043,3.63757,0.370105,1.32264,0.089543,1,148514,27982.1,117.353,1389.3,0.0586363,45.5596,0.445079,3.76607,1.08472,2,0.08793,7.33857,6.40019,981.94,219.716
00266770712-01,266770712,1,3,6772,4.19021,0.7903,-1,8.26655,-1,0.0472312,6.32337,0.0189561,1.60322,517046,0,1,1386.73,-1,0.0459013,0.1,15.3797,0.39863,0,85.137,37.6947,10.6586,2748.09,13478.6
00266770712-02,266770712,2,3,6772,4.19021,0.395239,1.84716e-005,18.2363,18.277,0.104194,2.50412,0.0119434,1.60322,6485.06,476.099,0.718032,1385.96,0.0004998,0.359016,0.960445,78.7897,-0.06183,52,5.90087,8.53549,4.04941,3462.12,33953.8
00266770712-03,266770712,3,3,6772,4.19021,0.790417,5.45424e-005,33.0828,35.5407,0.189019,3.55355,0.018958,1.60322,15673.6,1963.98,1.17222,1386.3,0.00147029,0.586109,0.990105,2.95159,0.12083,26,15.8833,10.521,4.8392,2747.95,13476
00266783926-01,266783926,1,2,5780,4.438,9.97283,0.0063458,3.21462,2.02014,0.029446,5.20757,0.0907195,1,413.696,66.5928,4.20255,1392.84,0.00457289,2.10127,0.990105,4.16252,1.99722,2,3.7647,9.38377,8.40963,846.778,121.506
00266783926-02,266783926,2,2,5780,4.438,14.4522,0.00249809,1.67307,1.18996,0.0153254,31.1355,0.116174,1,272.907,36.5438,3.5305,1390.31,0.00157872,0.0554929,0.19997,4.55677,1.34444,2,0.21577,9.13057,7.43142,748.281,74.0933
00266816672-01,266816672,1,1,6064.6,4.08,0.304213,1.38579e-005,14.7229,1.86412,0.119394,1.05138,0.00729815,1.12956,16313,1087.41,3.65055,1386.04,0.000302408,0.773243,0.0134166,27.3098,0.15104,67,95.8401,30.5237,5.7354,3329.22,29032.9
00268529943-01,268529943,1,1,5692,4.24877,4.30055,0.000145141,18.1005,4.49402,0.132409,9.6365,0.0520245,1.25219,20287.1,180.726,3.76831,1388.94,0.000357467,0.470197,0.258627,2.3396,1.92639,5,1492.46,109.444,63.1393,1232.22,544.844
00268531775-01,268531775,1,1,3536,4.438,9.96248,0.00642923,2.19405,0.150771,0.0200976,4.91561,0.0906568,1,325.19,36.3637,6.52365,1392.87,0.00462512,0.890528,0.932672,5.89199,2.00556,2,7.23289,11.3585,10.8313,518.208,17.0426
00268586596-01,268586596,1,2,5037.5,4.37,11.9755,0.0103801,3.93536,0.612636,0.045049,5.80252,0.0838457,0.800196,2008.8,235.061,11.2659,1392.54,0.00718688,1.13451,0.770113,4.31366,-2.02083,2,6.54559,8.97535,8.17972,686.696,52.5509
00268586596-02,268586596,2,2,5037.5,4.37,12.4345,0.00597557,3.00437,0.914568,0.0343917,17.4697,0.0859749,0.800196,1388.5,188.5,5.27416,1390.17,0.0039648,0.200904,0.36129,3.42751,-1.99583,2,6.2218,7.47761,6.41363,678.14,49.9803
00268587594-01,268587594,1,1,5931,4.21088,9.14049,0.000181192,43.8256,8.22871,0.296997,23.2883,0.0879044,1.35168,38229.6,193.4,2.51744,1389.26,0.000130649,1.25872,0.989378,3.57332,4.07778,2,9.06806,218.967,169.015,1026.25,262.136
00268637449-01,268637449,1,1,5754,4.34979,12.3649,0.00130083,6.1735,6.57202,0.050332,77.4933,0.105747,1.12353,2964.61,326.395,1.28029,1389.56,0.000973942,0.0613609,0.00999983,8.71524,3.53611,2,22.9076,12.0839,13.279,827.598,110.866
00268639053-01,268639053,1,1,3240,4.99877,8.33492,0.00220166,2.93909,0.641531,0.104756,42.2806,0.0500382,0.257,12894.5,1382.34,1.66387,1393.82,0.0017107,0.157813,0.00999983,3.01558,5.13611,2,29.7915,17.6295,19.4452,324.006,2.60454
00268652258-01,268652258,1,2,5507,4.438,0.256491,-1,3.28139,-1,0.0300577,4.06278,0.00790442,1,291686,0,0.5,1385.99,-1,0.0150323,0.1,30.0957,0.12812,0,71.0412,31.9049,4.62993,2733.2,13188.9
00268652258-02,268652258,2,2,5507,4.438,0.256491,1.98337e-006,49.2798,26.1731,0.451405,2.17477,0.00790442,1,86889.8,639.883,1.13661,1386.12,8.05237e-005,0.568305,0.990105,3.02986,-0.05833,79,56.0689,10.9515,4.60317,2733.2,13188.9
00268686130-01,268686130,1,1,7278,4.14696,0.234899,1.00856e-005,35.8004,29.2369,0.18298,1.10366,0,1.79218,35021.1,2437.02,2.81878,1386.12,0.000217126,0.920212,0.631087,16.539,0.05417,86,52.4837,18.5468,4.01268,0,0
00268765554-01,268765554,1,1,3046,4.438,13.4789,0.0252998,16.7932,1.18372,0.153826,7.16823,0.110898,1,28153.3,2774.94,16.6438,1391.48,0.0178278,2.23231,0.0229665,0.98171,8.64305,2,3.68868,9.82284,11.757,403.608,6.27131
00268766053-01,268766053,1,1,4953,4.55653,3.30968,0.000123982,11.7395,0.150417,0.134418,10.3805,0.041044,0.8,19306.4,247.676,2.28375,1386.23,0.000460447,0.434544,0.643079,2.32187,1.57778,7,452.514,69.8239,35.9954,964.896,204.854
00268858663-01,268858663,1,2,3150,4.438,14.4996,0.00264533,1.79183,0.886396,0.0164132,31.4804,0.116428,1,303.173,35.079,3.10945,1390.17,0.00178027,0.0668391,0.502562,4.77564,-1.99167,2,10.266,9.75955,8.79809,407.355,6.50748
00268858663-02,268858663,2,2,3150,4.438,10.0075,0.00285894,1.7891,0.474667,0.0163882,17.8211,0.0909294,1,293.422,30.8354,3.53285,1392.68,0.00212368,0.0877618,0.596738,4.21706,2.45417,2,4.01807,10.2134,8.31771,460.946,10.669
00269505148-01,269505148,1,2,7377,4.438,0.522379,7.0427e-006,53.0433,0.272405,0.485879,1.93105,0.0127003,1,252821,2645.32,3.431,1386.34,0.000162919,1.3688,0.396957,8.53599,0.26416,39,48.3799,27.2805,7.07493,2888.45,16450.6
00269505148-02,269505148,2,2,7377,4.438,0.522489,-1,4.06614,-1,0.037246,2.81479,0.012702,1,1552.99,-1,1.5,1386.07,-1,0.0567905,0.1,0,0.26124,39,13.0011,22.1769,7.93668,2888.25,16446
00269570953-01,269570953,1,1,4377,1.68529,9.95247,0.00279424,47.1118,67.5854,0.0219188,63.9684,0,19.6884,597.79,80.5742,1.21462,1392.79,0.00283963,0.0260566,0.00999983,3.59581,5.05833,2,10.1242,9.39441,8.98681,0,0
00271596290-01,271596290,1,1,6311.35,4.33549,1.28249,2.03536e-005,45.208,6.61815,0.354948,2.07803,0.0236766,1.16667,101377,278.154,5.97023,1386.39,0.000181423,2.98512,0.791573,3.3752,0.95556,16,687.97,170.7,53.6567,1954.92,3451.71
00271796731-01,271796731,1,1,5544.08,4.39573,7.29702,0.00798565,2.14049,1.16323,0.0194597,5.50932,0.0716714,1.00757,448.463,82.9597,10.3049,1387.39,0.0103134,0.201676,0.119666,2.18958,2.7375,3,4.00672,8.68103,7.50736,917.247,167.288
00271900514-01,271900514,1,1,4077,4.60452,17.7811,0.00144201,8.16666,0.946821,0.113389,66.4145,0.114872,0.659734,15611.1,1057.47,2.27688,1387.4,0.0010252,0.231999,0.022016,4.20069,-1.23611,2,1.83006,17.6781,15.6519,431.132,8.16511
00271973682-01,271973682,1,1,3583,4.438,9.83779,0.0227351,1.72667,1.47629,0.0158164,19.6961,0.0898988,1,265.47,53.6222,2.93028,1392.82,0.0118564,0.0809918,0.665668,5.69302,7.32916,2,0.01059,11.4202,9.02394,527.305,18.2713
00272232401-01,272232401,1,1,3400,4.88522,10.1308,0.00369882,2.05921,0.7573,0.0487401,34.4332,0.0686223,0.387,2801.31,685.575,2.35745,1390.43,0.00255969,0.109602,0.00999983,5.78603,3.70139,2,11.1944,14.9812,13.6349,356.282,3.80799
00272319474-01,272319474,1,2,2979,4.438,9.91798,0.00409976,3.61879,0.585059,0.0331482,11.2582,0.0903866,1,1309.44,124.834,6.9507,1392.63,0.00281877,0.224397,0.0613142,6.20531,-1.98056,2,15.2638,12.409,11.3996,437.23,8.63699
00272319474-02,272319474,2,2,2979,4.438,3.94345,0.00186865,2.07747,8.2594,0.0190297,14.3805,0.0488734,1,430.442,108.839,2.12022,1388.86,0.0044671,0.0402829,0.125962,3.83218,-0.23472,5,0.1241,11.6697,9.87886,594.602,29.541
00272357134-01,272357134,1,2,6538.96,4.438,4.19698,5.9359e-005,31.4237,3.51255,0.122457,6.22525,0.0900657,2.35055,17088.4,70.4778,5.81268,1387.31,0.000151004,0.639082,0.00999983,5.63131,2.49167,5,263.252,224.216,113.834,1474.03,1115.69
00272357134-02,272357134,2,2,6538.96,4.438,4.19577,0.000918508,6.84863,1.13129,0.026689,6.15203,0.0900484,2.35055,812.165,64.0324,5.36592,1389.78,0.00170754,0.141169,0.058213,1.62492,0.55,4,0.323,9.88401,5.94742,1474.17,1116.12
00272431317-01,272431317,1,2,3579,4.438,3.0113,0.000711161,13.7738,3.56436,0.126168,4.1523,0.0408311,1,11585.9,713.304,3.73209,1386.57,0.00262122,1.86604,0.916711,6.88093,1.50972,7,5.30147,17.3329,8.37956,781.552,88.1766
00272431317-02,272431317,2,2,3579,4.438,1.50584,0.000512366,5.51837,3.43919,0.0505485,5.93207,0.0257242,1,3046.56,419.447,2.04799,1386.57,0.00421456,0.0994559,0.00999983,2.47689,0.72917,14,11.2592,7.33145,3.73145,984.652,222.153
00272551828-01,272551828,1,1,5055,4.48568,7.77222,-1,12.7651,-1,0.134411,14.9244,0.0726223,0.869935,559396,0,4.5,1392.81,-1,0.538705,0.1,9.32687,0.59444,0,105.141,19.7013,21.107,772.008,83.9474
00276935987-01,276935987,1,1,5780,4.11003,2.12136,0.000379536,45.8612,0.928592,0.42009,3.80798,0.0251328,1,186541,7313.14,5.75315,1386.06,0.00206691,2.47273,0.548683,1.55318,0.60139,10,11.6122,8.29928,5.06943,1608.79,1583.13
00277173650-01,277173650,1,3,5780,4.438,9.9483,0.00223375,15.1854,1.53733,0.139099,61.4061,0.0905707,1,20188.8,1626.07,1.13554,1392.74,0.00198103,0.237246,0.675214,6.94022,1.9875,2,0.01109,16.6152,12.099,847.473,121.906
00277173650-02,277173650,2,3,5780,4.438,14.4485,0.00367437,11.5236,1.6495,0.105557,56.5966,0.116155,1,12423.6,1045.46,1.94158,1390.23,0.00268399,0.235366,0.480959,4.62147,-2.10694,2,4.11448,14.3147,12.4843,748.343,74.1181
00277173650-03,277173650,3,3,5780,4.438,12.4912,0.00396631,8.48454,7.44205,0.0777187,94.4182,0.105413,1,7058.99,1322.68,1.08894,1390.07,0.00306203,0.0785787,0.0256143,3.69116,2.575,2,0.38677,7.50457,5.63075,785.55,89.9944
00277173662-01,277173662,1,2,5780,4.0303,9.95783,0.0017925,43.1548,449.794,0.395299,74.9171,0.0662774,1,70565.6,5540.88,1.01265,1392.74,0.00191148,0.506326,0.975976,6.3733,7.41944,2,4.83169,18.0384,13.2279,990.689,227.651
00277173662-02,277173662,2,2,5780,4.0303,14.4789,0.00380093,19.9254,1.1459,0.182517,37.908,0.085064,1,34028.6,2748.92,2.7614,1390.2,0.00251354,0.787859,0.70938,2.51186,-2.11944,2,2.8969,13.7909,12.0642,874.474,138.2
00277298771-01,277298771,1,1,4726,4.52971,9.89307,0.00211622,5.97805,1.09683,0.0699002,30.1707,0.0822745,0.783392,5991.81,648.683,2.68054,1393.8,0.00151919,0.175205,0.00999983,4.68438,4.51944,2,11.7544,20.367,19.2691,643.491,40.522
00277301964-01,277301964,1,2,5397,4.60103,9.94866,0.00228596,5.05757,1.36203,0.0576981,52.5111,0.0886734,0.80293,3472.21,317.685,1.15923,1392.74,0.00187645,0.115881,0.690937,4.61444,5.95416,2,0.08072,13.4744,9.74508,716.616,62.3257
00277301964-02,277301964,2,2,5397,4.60103,14.4532,0.00424415,3.66444,1.04804,0.0418049,31.4114,0.113743,0.80293,2080.15,211.336,3.66255,1390.19,0.00223209,0.14703,0.00999983,2.90812,-2.05694,2,11.0457,10.6904,9.39877,632.733,37.8793
00278683641-01,278683641,1,2,6469,4.11887,4.24188,2.82841e-005,65.5741,8.81076,0.362322,8.41196,0.0562566,1.65781,139547,185.412,4.84938,1388.42,6.97373e-005,1.76399,0.53807,14.1989,2.12083,5,17482.4,501.282,272.668,1549.56,1362.57
00278683641-02,278683641,2,2,6469,4.11887,4.24168,0.000222842,22.5152,3.02837,0.124405,5.1251,0.0562549,1.65781,14563.4,165.705,4.78352,1386.3,0.000549267,1.63817,0.843458,2.47448,0.36667,5,116.91,79.1013,40.2678,1549.59,1362.66
00278683844-01,278683844,1,1,5332,4.56429,5.54102,0.00146951,2.09207,3.03581,0.0230952,20.6633,0.0596505,0.829762,636.716,87.4332,2.09654,1388.57,0.00272883,0.0473724,0.0141264,4.32525,3.27361,4,2.51649,8.95783,5.04142,877.51,140.129
00278863150-01,278863150,1,1,5093,4.438,0.521487,7.54719e-005,34.0142,83.7572,0.311572,2.42801,0.0126858,1,50984.5,3762.9,1.68038,1386.18,0.00167914,0.840188,0.937846,6.56209,0.2625,39,27.2527,14.1834,4.38607,1995.29,3745.83
00278866211-01,278866211,1,1,6054,4.39416,2.19401,0.000155026,13.6884,8.29922,0.112212,4.40459,0.0344223,1.1174,5381.39,114.496,1.9833,1386.6,0.000761505,0.991648,0.990105,2.60207,1.42639,9,195.437,36.0363,14.7292,1522.01,1268.23
00278956474-01,278956474,1,3,5710,4.3581,5.4882,0.000259216,34.2687,34.2691,0.283664,9.94534,0.0613012,1.1066,93719.5,589.259,5.42654,1388.33,0.000455915,1.20218,0.00999983,7.19495,2.73194,4,0.84343,159.115,80.6242,1070.51,310.368
00278956474-02,278956474,2,3,5710,4.3581,2.83721,0.000358561,30.9744,43.0023,0.256395,5.20486,0.039486,1.1066,28405.3,726.891,3.30544,1387.43,0.00121921,1.65272,0.987863,4.84459,0.45694,7,95.0447,31.331,20.6873,1333.83,748.046
00278956474-03,278956474,3,3,5710,4.3581,10.9771,0.00443799,10.6748,10.7064,0.0883618,18.2426,0.0973137,1.1066,9155.04,601.454,5.00581,1391.07,0.00313577,0.406821,0.00999983,2.61435,1.26111,2,1.47615,15.1208,10.9549,849.643,123.159
00278988794-01,278988794,1,1,6021,4.30086,3.79685,0.000440441,55.6903,112.363,0.412413,7.08816,0.0494258,1.23693,73927.2,1140.87,4.17715,1389.22,0.00107475,2.08857,0.990105,2.96032,0.74444,5,930.226,62.7253,43.9526,1329.1,737.472
00278992517-01,278992517,1,1,6281,4.38395,11.9222,0.00233341,4.20316,0.82207,0.032638,26.5025,0.109448,1.17964,1181.96,142.396,3.19841,1392.71,0.00165089,0.125573,0.448065,5.4782,-1.94861,2,0.32941,8.81878,6.84174,909.895,161.989
00279218051-01,279218051,1,1,5385.74,4.72252,14.471,0.00414233,3.64546,2.23645,0.0379007,40.325,0.132942,0.881053,1701.03,223.174,2.78081,1390.18,0.00283499,0.106562,0.220444,2.46735,-1.95555,2,0.27184,7.55605,5.6873,611.796,33.1091
00279251590-01,279251590,1,2,5747.75,4.40104,11.9262,0.00624942,14.7419,10.2734,0.104126,9.29141,0.118149,1.29685,5224.24,530.251,5.05454,1392.72,0.00426487,2.52727,0.97806,4.61149,-1.96944,2,0.69139,9.76418,7.06175,840.272,117.815
00279251590-02,279251590,2,2,5747.75,4.40104,12.5016,0.00684053,13.9629,10.6773,0.0986243,9.27306,0.121919,1.29685,4598.86,493.778,5.1397,1390.18,0.00501554,2.56985,0.980284,3.70129,-0.88333,2,0.00148,9.55307,7.12882,827.177,110.641
00279251651-01,279251651,1,1,3811,4.7316,0.404204,5.06402e-005,1.37461,2.00765,0.0226873,2.72201,0.0090563,0.555,590.369,52.4483,1.11326,1385.96,0.00137567,0.0298666,0.376106,0.96376,0.11111,51,50.4485,9.77448,3.48079,1316.44,709.788
00279342892-01,279342892,1,1,5883,3.96762,13.3896,0.00316431,3.44487,0.418349,0.0169534,6.93375,0.116435,1.86128,333.099,34.754,14.938,1391.14,0.00222748,0.254856,0.12839,2.18368,9.03611,2,1.63621,16.5765,12.798,1037.9,274.248
00279513662-01,279513662,1,2,6220,4.26628,9.44372,0.00578105,7.59853,7.62329,0.0521311,9.48368,0.0929746,1.33515,3120.77,255.432,7.97663,1395.11,0.00372878,0.401247,0.110133,5.01374,-1.98194,2,6.33053,10.1468,9.05551,1040.08,276.555
00279513662-02,279513662,2,2,6220,4.26628,9.95837,0.00539032,6.64817,6.70998,0.045611,13.3178,0.0963224,1.33515,2393.58,222.863,5.97877,1392.65,0.003834,0.261302,0.0109317,3.7951,-1.99861,2,6.16681,10.7573,9.43105,1021.84,257.665
00279569707-01,279569707,1,2,7801,4.11303,3.97946,5.71093e-005,60.2963,44.4591,0.279185,6.09845,0.0603827,1.97832,78520,220.548,5.39588,1387.94,0.000144612,2.28331,0.701624,39.8393,1.99444,5,27.2841,365.464,189.941,1970.31,3561.71
00279569707-02,279569707,2,2,7801,4.11303,3.9783,0.000276266,25.653,18.9159,0.118779,4.14853,0.0603709,1.97832,13225,174.987,5.36158,1385.96,0.0008772,2.01025,0.86285,2.12228,2.76389,6,69.085,51.256,25.1409,1970.5,3563.09
00279569718-01,279569718,1,2,6119.6,4.1825,3.97969,0.000357109,17.8519,2.46025,0.11924,3.83774,0.0498879,1.37139,11223,181.51,5.29979,1387.94,0.000904977,2.64989,0.913656,8.37384,1.99167,5,1.59132,88.233,45.1156,1415.79,949.538
00279569718-02,279569718,2,2,6119.6,4.1825,3.97877,0.0017155,6.28077,0.850307,0.0419517,2.91198,0.0498802,1.37139,1456.81,93.6381,4.93892,1389.94,0.00410192,1.49926,0.941783,1.88761,2.75972,6,11.2932,14.0556,7.09712,1415.9,949.831
00279614617-01,279614617,1,1,5522.77,4.18738,10.2061,0.00485834,14.2623,2.30004,0.0422816,5.37193,0.161242,3.08984,2108.33,304.164,15.2237,1394.06,0.00340253,0.624636,0.00999983,5.00669,6.52916,2,102.006,23.0113,27.2876,1066.79,306.077
00279615956-01,279615956,1,1,5812.38,4.17942,0.570926,8.37546e-005,3.3339,2.44021,0.0224009,3.22232,0.0135854,1.36328,533.222,51.7862,1.11917,1386.07,0.0016693,0.0412716,0.634365,4.48003,0.28333,36,28.5377,8.17756,3.44391,2569.23,10297.5
00279649049-01,279649049,1,1,5866.4,4.46606,12.5572,0.00283665,2.20827,1.80979,0.0207993,44.3138,0.106097,0.972524,487.34,49.089,2.02926,1390.19,0.00184701,0.0492463,0.404393,4.22274,2.00833,2,1.20289,13.519,10.1748,783.721,89.1592
00279740441-01,279740441,1,1,4304.6,4.57,0.741859,8.9054e-005,6.02383,7.46622,0.0833841,1.992,0.0134843,0.66174,2983.63,173.751,1.5027,1386.1,0.00141256,0.751348,0.983708,2.21865,0.47639,28,45.515,16.766,5.73274,1330.62,740.864
00279741291-01,279741291,1,2,29300,5.40231,5.63724,0.00869135,3.07713,0.178219,0.12472,1.85762,0.0482364,0.226,15469.7,1779.92,21.413,1391.03,0.0116792,5.79157,0.788189,75.6908,4.1375,3,2513.12,108.721,186.492,2798.51,14495.3
00279741291-02,279741291,2,2,29300,5.40231,4.32222,-1,2.47288,-1,0.100229,4.86655,0.0404081,0.226,10583.7,-1,7.5,1389.53,-1,0.69847,0.1,24.245,1.39167,4,2.00413,61.3216,36.5647,3057.59,20655.6
00279741379-01,279741379,1,1,4628.53,4.32239,7.79313,0.0022527,1.26489,0.721608,0.0156769,18.458,0.0575731,0.739077,256.312,28.4184,2.3839,1386.81,0.00292037,0.0706772,0.697433,2.64043,1.34028,3,0.79894,8.07757,5.28759,731.762,67.7643
00279741942-01,279741942,1,1,6786.33,4.438,14.2118,0.00669857,31.3325,3.2141,0.148905,2.98349,0.177927,1.92745,21653.8,1086.22,31.7267,1387.11,0.00469347,10.1733,0.796156,11.718,4.22917,2,333.828,264.503,188.028,985.592,223.002
00279949020-01,279949020,1,3,5860,3.51,8.83651,0.000228067,101.22,13.0198,0.402236,14.7134,0.0716359,2.30506,159424,527.341,5.72519,1393.87,0.000162906,2.8626,0.644877,34.3242,4.39444,2,144285,417.769,589.744,1466.78,1093.91
00279949020-02,279949020,2,3,5860,3.51,8.05008,0.00127124,50.0433,12.2352,0.198866,6.53752,0.0673199,2.30506,17191.7,250.795,6.44507,1390.24,0.000946251,3.22254,0.990105,3.23885,-1.90556,3,1465.89,44.1983,58.4577,1513.07,1238.67
00279949020-03,279949020,3,3,5860,3.51,9.49919,0.0122386,13.0175,1.78447,0.05173,2.98168,0.075174,2.30506,2310.84,212.698,13.1318,1395.04,0.00883002,3.59951,0.919546,2.51015,1.93889,2,0.00251,7.75183,6.32902,1431.85,993.363
00279955276-01,279955276,1,2,6123,4.26799,0.576846,8.41184e-006,40.0982,6.65702,0.280723,2.54266,0.0142458,1.30841,62524.7,658.366,1.84016,1386.27,0.000166332,0.920082,0.830973,19.7002,0.28506,35,141.825,62.0514,16.9138,2589.31,10623.3
00279955276-02,279955276,2,2,6123,4.26799,0.57685,1.6291e-005,26.92,5.91253,0.188464,1.97614,0.0142459,1.30841,17755.5,372.564,1.8138,1385.98,0.000334803,0.906898,0.968224,2.47051,-0.1089,36,37.0536,20.5415,5.15821,2589.31,10623.2
00028051929-01,28051929,1,1,5901,4.22528,7.06733,0.00519,9.31634,1.26632,0.0644854,3.36302,0.0738255,1.32337,3469.46,389.687,8.82515,1390.71,0.00657406,3.2649,0.925367,16.3284,-0.74722,3,33599.2,130.541,180.417,1102.44,349.093
00028077424-01,28077424,1,2,5963,4.1759,10.0882,0.00880701,5.57842,1.25155,0.0361264,18.6757,0.0942006,1.41444,1116.39,257.861,1.97684,1389.01,0.00616487,0.388343,0.919066,67.1349,0.19722,2,7004.16,89.2578,123.061,1019.58,255.394
00028077424-02,28077424,2,2,5963,4.1759,10.8956,0.00576678,7.39867,2.10413,0.0479145,15.2957,0.099162,1.41444,1771.74,519.282,2.35845,1388.52,0.00417201,1.17923,0.954503,2.89062,-1.39305,2,4195.61,68.8769,94.4181,993.748,230.477
00028117022-01,28117022,1,1,5634,4.48508,8.7321,0.00516591,6.83653,7.10478,0.0661258,5.56053,0.0830174,0.947028,1851.25,112.076,4.82438,1394.37,0.00365901,2.41219,0.990105,2.39427,5.78194,2,815.341,31.0264,40.6541,839.664,117.474
00028128509-01,28128509,1,1,7998,4.438,8.45,-1,47.2126,-1,0.432469,6.20616,0.0812319,1,205621,-1,15,1394.25,-1,4.59029,0.1,7.73913,2.69028,3,280.891,46.0975,62.5895,1238.26,555.599
00281923176-01,281923176,1,1,5552,4.57807,8.75695,0.00507336,3.10055,0.447142,0.0337282,8.9921,0.0825992,0.84206,1127.61,110.413,5.10603,1394.04,0.0033431,0.401083,0.775864,2.81757,3.82083,2,43.7442,15.5919,19.3482,782.213,88.475
00281923304-01,281923304,1,1,3357,4.93593,8.68223,0.0106276,6.6007,1.16905,0.192556,5.96215,0.055998,0.314,43541.2,3248.95,13.3565,1394.35,0.00755531,2.17345,0.00999983,2.51597,4.30694,3,345.943,29.6424,39.3955,350.769,3.57773
00281979330-01,281979330,1,2,6214,3.803,8.45445,0.0106786,20.041,4.51835,0.0807495,2.34364,0.0862973,2.27341,5600.66,517.239,17.4087,1386.11,0.0147231,7.44666,0.915405,26.9108,2.22639,3,1034.44,45.3122,76.7546,1407.35,927.117
00281979330-02,281979330,2,2,6214,3.803,4.8808,0.0181732,19.3278,20.6893,0.0778758,1.40437,0.0598322,2.27341,2658.15,509.743,16.4813,1387.04,0.0343903,8.24063,0.990105,3.66074,1.25417,4,110.94,25.8918,42.2421,1690.19,1928.68
00281979481-01,281979481,1,1,5181,4.54631,0.542248,0.000105521,2.87293,0.80413,0.0317892,1.74923,0.0124744,0.827835,696.539,202.157,1.01423,1386.38,0.00221831,0.507117,0.969554,2.18633,0.19921,37,45.5241,8.44925,4.20615,1862.38,2843.09
00287174076-01,287174076,1,2,5267,4.44713,0.324769,-1,5.73624,-1,0.0558751,2.68174,0.00894237,0.940387,314215,0,1,1385.96,-1,0.0560003,0.1,27.6605,0.16389,0,31.1081,27.6159,4.89596,2383.32,7625.18
00287174076-02,287174076,2,2,5267,4.44713,0.324755,-1,4.76128,-1,0.0463782,5.20437,0.00894213,0.940387,335919,0,0.5,1386.13,-1,0.0226426,0.1,8.72595,0.06146,0,22.2226,8.82906,2.38514,2383.35,7625.59
00287175225-01,287175225,1,3,7692,4.438,0.485971,-1,6.80988,-1,0.0623788,3.97576,0.0121031,1,432168,0,1,1385.99,-1,0.0604913,0.1,14.4672,0.2375,0,154.381,59.5935,14.9841,3085.2,21411.9
00287175225-02,287175225,2,3,7692,4.438,0.486003,1.45838e-005,7.79529,1.50236,0.0714052,8.07759,0.0121036,1,5671.54,316.121,0.493896,1386.26,0.000303675,0.0330773,0.00999983,53.9618,-0.06146,42,5.84218,7.18841,1.88095,3085.13,21410
00287175225-03,287175225,3,3,7692,4.438,0.243027,-1,4.55873,-1,0.0417581,3.89859,0.00762532,1,1938.04,-1,0.5,1385.96,-1,0.0206787,0.1,2.98986,-0.05969,84,14.3844,15.3993,4.74813,3886.89,53942.3
00287224013-01,287224013,1,1,6055,4.14912,8.35502,0.0076571,4.76041,0.746591,0.0294262,3.33133,0.0839521,1.48186,817.297,72.9932,11.6867,1394.32,0.0058486,1.11243,0.845887,2.22708,3.99722,3,366.077,19.7337,25.2155,1122.52,375.229
00287299191-01,287299191,1,2,5703,4.60169,8.73832,0.0252488,5.47109,1.07856,0.0600013,2.21254,0.0835367,0.835239,2833.11,440.934,16.3806,1390.53,0.0180924,8.19028,0.941841,3.86225,4.72361,2,1.79938,7.99217,6.77406,795.723,94.7477
