#Select Statistics Per TCE From the Data Validation XML Files
#Mission = TESS
#Search = tess2018206190142 
#Sectors = S0001-S0003
#Created Date = 2019-02-12
#
tceid,ticid,planetNumber,planetCandidateCount,starTeffKelvin,starLoggCgs,orbitalPeriodDays,orbitalPeriodDays_err,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,starRadiusSolarRadii,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,minImpactParameter,ws_mes,ws_mesphase,expectedtransitcount,chiSquare2,mes,maxses,equilibriumTempKelvin,InsolationFlux
00260162387-03,260162387,3,5,5591,4.08429,47.9248,0.00358925,9.93009,1.67811,0.0608762,77.5153,0.257372,1.49418,3597.93,405.161,3.28166,1328.89,0.00251816,0.485811,0.801734,6.10821,20.4722,2,0.09277,12.2074,9.28156,594.432,29.5074
00260162387-04,260162387,4,5,5591,4.08429,48.7727,0.00407266,10.3492,1.74505,0.0634454,33.9726,0.260399,1.49418,4742.11,577.426,11.6648,1343.79,0.00277744,0.696178,0.00999983,6.51555,5.40278,2,1.14623,11.6721,9.10017,590.967,28.8254
00260162387-05,260162387,5,5,5591,4.08429,53.3111,-1,5.27998,-1,0.0323688,167.39,0.276311,1.49418,1232.21,-1,2.5,1349.38,-1,0.0791532,0.1,4.78616,39.7653,2,2.57587,9.71748,7.18861,573.698,25.6009
00260266502-01,260266502,1,2,6265,4.438,54.9813,0.00865866,11.93,1.5411,0.0728446,88.5929,0.371016,1.50017,4942.51,554.522,3.04705,1347.78,0.00820562,0.696755,0.859063,9.91818,1.99306,2,4.01139,17.6199,14.1535,555.888,22.5668
00260266502-02,260266502,2,2,6265,4.438,57.4873,0.00781199,10.4842,1.31099,0.0640166,63.0204,0.382206,1.50017,4150.26,415.861,5.29614,1347.32,0.00636781,0.672526,0.744754,6.03922,-11.9403,2,0.06753,14.2841,10.4993,547.69,21.2647
00260271203-01,260271203,1,1,5963,4.31132,5.64926,7.83662e-005,26.3558,26.3563,0.19948,11.8423,0.0639989,1.21025,44031.4,376.794,4.02396,1330.1,0.000644592,0.835472,0.474369,3.23358,2.83055,14,72.4414,116.226,39.3786,1144.22,405.091
00260304277-01,260304277,1,1,8910,4.21249,0.51261,7.84679e-006,3.09065,0.636724,0.0145664,2.8458,0.0164276,1.94355,219.028,9.41133,1.08202,1325.78,0.000436934,0.0291655,0.678929,2.33182,0.37924,157,245.364,20.3899,6.09342,4276.42,79039.3
00260304296-01,260304296,1,1,6725,4.19532,0.512592,1.78273e-006,19.5507,3.58961,0.113117,1.58398,0.0141405,1.58318,5653.2,33.0695,1.6614,1325.78,0.000143467,0.8307,0.989906,3.32306,-0.11111,158,606.267,160.536,22.4313,3139.91,22971.6
00260305166-01,260305166,1,2,7021,4.20677,1.28957,8.4101e-005,2.23059,0.880983,0.0125824,2.37984,0.0268377,1.62388,172.619,16.8346,3.88124,1326.11,0.00266213,0.0651523,0.473052,8.94648,0.91578,63,25.7149,8.15152,2.95659,2409.88,7970.81
00260305166-02,260305166,2,2,7021,4.20677,1.29121,0.00010285,2.59873,1.17793,0.014659,1.55025,0.0268604,1.62388,241.009,22.84,6.93466,1325.78,0.0711947,0.124783,0.207174,4.56985,0.79167,63,76.2711,11.2326,3.40993,2408.86,7957.35
00260351540-01,260351540,1,3,5027,4.438,11.9969,0.00190071,7.32357,11.1512,0.0670842,15.143,0.102613,1,1816.33,217.085,2.41394,1335.85,0.00369726,1.20697,0.990105,7.76212,1.04167,6,191.776,30.9077,30.2605,692.468,54.34
00260351540-02,260351540,2,3,5027,4.438,50.545,0.00779859,8.8218,0.708676,0.080808,43.6746,0.267675,1,5821.47,882.72,5.74514,1348.42,0.00672974,1.48256,0.86376,8.85965,-3.67639,2,2.14776,20.1696,14.9434,428.743,7.98563
00260351540-03,260351540,3,3,5027,4.438,42.5081,0.00427846,5.33122,0.662182,0.0488342,54.6246,0.23849,1,1743.69,284.37,2.60938,1354.46,0.00304942,1.30469,0.952606,6.11821,25.7597,2,0.06253,11.4313,8.76171,454.22,10.0597
00260352096-01,260352096,1,2,3896,4.438,0.780663,7.51717e-006,38.6954,19.6387,0.354452,3.31842,0.0166009,1,74663.7,1365.65,1.92922,1325.7,0.000476871,0.964609,0.8961,3.55743,-0.18194,104,366.347,46.3288,7.2079,1334.27,749.035
00260352096-02,260352096,2,2,3896,4.438,1.5629,0.000698914,19.6479,60.9789,0.179976,1.23856,0.02637,1,13366.3,1595.92,12.4459,1325.54,0.0337255,6.22297,0.988215,1.44774,0.82639,52,45.9721,8.51694,4.36973,1058.66,296.855
00260352227-01,260352227,1,2,4009,4.438,44.3578,0.00425208,1.534,0.989417,0.0217865,90.7571,0.183158,0.644964,576.704,83.8493,3.78076,1349.4,0.00319516,0.0821265,0.137045,4.74687,-1.52222,2,0.93206,7.39431,7.05016,331.958,2.8698
00260352227-02,260352227,2,2,4009,4.438,27.6284,0.00294047,1.64445,0.279785,0.0233552,31.4178,0.133582,0.644964,518.797,74.3121,4.16854,1348.49,0.00382853,0.270663,0.813967,3.79635,-0.6,3,7.31339,10.9802,10.7825,388.706,5.39517
00260352274-01,260352274,1,3,7033,4.26791,0.698497,2.56699e-005,2.4124,1.97263,0.0145795,2.70303,0.01785,1.51567,239.069,37.4207,2.03415,1325.38,0.00115496,0.0313101,0.144827,9.63835,0.23472,116,86.7768,7.6692,2.89231,2859.67,15804.6
00260352274-02,260352274,2,3,7033,4.26791,0.698721,2.47704e-005,2.60688,0.721869,0.0157548,2.08588,0.0178538,1.51567,256.802,36.4712,2.06885,1325.6,0.0011021,0.0636373,0.691816,12.8237,0.24583,116,138.181,8.29596,3.12281,2859.36,15797.9
00260352274-03,260352274,3,3,7033,4.26791,0.69862,2.09538e-005,2.99947,0.61538,0.0181275,1.75853,0.0178521,1.51567,339.191,35.2522,2.5449,1325.85,0.000941734,0.0934965,0.698528,0,0.3493,116,208.121,10.0906,3.95578,2859.5,15800.9
00260352702-01,260352702,1,1,3063,4.438,64.1552,0.0044251,12.7723,1.62132,0.116995,203.357,0.313793,1,16300.5,1972.17,2.69197,1328.93,0.00342085,0.281986,0.00999983,3.42378,0.76389,2,5.80583,13.2352,12.1229,241.278,0.800922
00260355054-01,260355054,1,1,3715,4.77046,51.7825,0.00924448,5.43523,0.843956,0.0995739,29.9318,0.221179,0.5,8962.68,493.021,8.9349,1342.05,0.0074432,2.87138,0.867457,3.83817,37.2278,2,114.591,22.2037,24.3414,246.47,0.872119
00260372062-01,260372062,1,1,3445,4.438,42.2487,0.00376342,3.52478,2.83368,0.0322871,131.472,0.237519,1,1243.03,129.338,2.53411,1347.95,0.00252432,0.0792693,0.00999983,7.15001,13.6639,2,41.5001,18.6418,19.2168,311.912,2.23692
00260416361-01,260416361,1,2,5174.3,3.48,46.6437,0.015008,7.57128,2.67654,0.0250339,29.7906,0.239907,2.77037,707.517,88.3405,10.772,1346.87,0.0109616,0.343743,0.490026,4.94611,31.6708,2,0.3926,8.83116,7.00183,775.874,85.6418
00260416361-02,260416361,2,2,5174.3,3.48,51.9373,0.0209551,6.59012,2.30638,0.0217898,24.5852,0.257731,2.77037,522.183,67.5679,13.6367,1326.67,0.0155979,0.430289,0.575104,2.58732,16.0708,2,4.40513,7.95348,6.26004,748.564,74.2056
00260474813-01,260474813,1,1,6911.28,4.438,2.14887,0.000369915,4.61427,0.54551,0.0217826,1.11969,0.0507252,1.9404,346.88,36.6082,9.19978,1326.08,0.00779946,4.59989,0.980548,4.70962,0.58889,38,12.1686,9.54779,3.12085,1886.19,2991.29
00260502102-01,260502102,1,3,5177.92,4.45703,7.31521,8.64469e-006,53.4938,11.8338,0.564442,18.9307,0.068135,0.868123,171896,150.282,3.79329,1329.42,5.36325e-005,1.89665,0.895851,1153.72,4.9375,11,2415.61,1206.67,494.981,815.554,104.552
00260502102-02,260502102,2,3,5177.92,4.45703,7.31521,8.57967e-006,52.2186,14.4611,0.550987,21.252,0.068135,0.868123,164780,200.431,3.3348,1327.04,5.03526e-005,1.6674,0.895566,3.16643,0.22778,11,5693.06,947.219,415.363,815.554,104.552
00260502102-03,260502102,3,3,5177.92,4.45703,29.4128,0.00944438,6.02887,1.23395,0.0636139,28.5579,0.172284,0.868123,3511.42,478.403,4.55623,1349.27,0.00548529,1.16137,0.892368,4.05586,17.3653,2,0.31504,7.61613,6.97333,512.88,16.3525
00260504147-01,260504147,1,2,6306,3.6667,8.41827,1.36144e-005,151.626,57.042,0.513133,14.3564,0.0870624,2.7067,149786,210.921,5.51035,1332.5,7.65606e-005,2.75518,0.886496,1308.56,4.14028,9,50067.8,1286.22,756.11,1551.5,1369.38
00260504147-02,260504147,2,2,6306,3.6667,8.41833,1.40216e-005,150.933,57.3963,0.510788,13.9726,0.0870628,2.7067,144756,218.965,5.61196,1328.23,8.32199e-005,2.80598,0.897624,13.2927,3.47917,10,25213.2,1012.51,559.188,1551.49,1369.37
00260506296-01,260506296,1,2,3133,4.438,39.1986,1.15255,3.13721,92.3393,0.028737,60.0104,0.225945,1,728.588,24445,2.60826,1334.23,0.854632,0.311659,0.886093,3.99534,23.9194,2,41.0633,18.9272,23.3337,290.838,1.69093
00260506296-02,260506296,2,2,3133,4.438,42.5216,0.120583,8.63767,17.8203,0.0791214,56.5159,0.23854,1,7452.2,17748.2,6.18559,1331.22,0.078638,0.45634,0.0806444,6.36836,-0.62778,2,29.4695,21.7535,26.1698,283.055,1.51707
00260609205-01,260609205,1,1,6354,4.24472,4.46184,8.46347e-005,21.0388,21.0395,0.137259,6.86323,0.0573664,1.40404,21139,230.579,5.41011,1328.75,0.000803518,0.735505,0.345885,3.53023,2.22778,18,113.173,60.581,17.2661,1387.08,874.826
00260640910-01,260640910,1,1,10568,4.438,0.719363,3.43892e-005,3.05018,0.705904,0.00516024,1.72352,0.0484718,5.41442,27.2435,4.27738,2.61414,1325.36,0.00154036,0.0282937,0.700127,4.22735,0.32778,113,91.2849,7.55966,2.85631,4928.52,139440
00260654645-01,260654645,1,3,6826,4.18469,0.272831,0.0756783,0.156718,86.3631,0.000883202,5.65282,0.00937461,1.62539,0.785949,859.695,0.253697,1325.55,1.53222,0.000487109,0.733907,20.1435,0.09081,296,195.246,22.0707,4.54141,3966.07,58474
00260654645-02,260654645,2,3,6826,4.18469,0.27311,1.93038e-005,10.7265,9.96098,0.0604501,2.28541,0.00938099,1.62539,4131.87,1013.34,1.00464,1325.35,0.000443702,0.0615571,0.073794,13.5871,0.09167,297,148.015,23.191,3.96189,3964.72,58394.4
00260654645-03,260654645,3,3,6826,4.18469,0.273099,2.74514e-005,9.83621,9.74035,0.0554329,2.25738,0.00938074,1.62539,3477.11,1366.3,1.01482,1325.44,0.00139258,0.0571738,0.0234819,2.26712,0.08611,296,68.3888,11.3752,2.90769,3964.77,58397.6
00260655797-01,260655797,1,1,2801,5.20854,0.278635,1.32176e-005,1.03542,0.219425,0.0746808,1.46905,0.00381266,0.127,6507.09,508.83,1.72752,1325.46,0.0013868,0.151288,0.20246,1.36508,0.14117,290,262.395,10.5813,4.24876,713.334,61.1917
00260708537-01,260708537,1,1,3445,4.85243,1.74406,0.000101351,0.60546,1.23479,0.0129884,9.88148,0.0221118,0.427,192.209,28.8911,1.24844,1326.99,0.00247069,0.0193558,0.415766,2.28577,1.19716,46,23.2082,7.76414,2.82716,668.01,47.06
00261061538-01,261061538,1,2,3443,4.438,54.6627,0.0101134,2.02294,0.868355,0.0431748,35.5523,0.160466,0.429191,1206.11,201.171,4.56965,1348.11,0.00923387,2.28483,0.967976,5.31994,1.075,2,7.75542,10.7154,7.85614,248.463,0.900682
00261061538-02,261061538,2,2,3443,4.438,56.2687,0.00421053,1.34489,0.963174,0.0287035,153.184,0.163594,0.429191,968.658,103.961,2.79155,1348.49,0.00392041,0.0834675,0.262014,6.50701,0.42222,2,15.0418,10.7203,8.46452,246.077,0.866571
00262530407-01,262530407,1,1,3703,4.76229,2.85313,6.59955e-005,2.17541,0.400998,0.0379558,15.2483,0.0328781,0.525,1589.96,58.6009,1.26467,1356.15,0.000648633,0.0648515,0.544481,2.98181,1.10187,18,11.5042,25.6734,8.29599,652.938,42.9546
00262609754-01,262609754,1,2,5084.99,4.60827,30.285,0.00277957,4.05035,2.88429,0.0492854,151.928,0.179409,0.752785,2857.34,379.682,1.51252,1345.79,0.00201882,0.0797746,0.338395,5.47812,4.98194,2,15.109,11.6333,12.1128,459.616,10.5464
00262609754-02,262609754,2,2,5084.99,4.60827,28.497,0.00807007,5.15773,0.959468,0.0627603,23.8163,0.172276,0.752785,3634.06,482.139,5.94965,1350.69,0.00573183,1.07818,0.8405,5.5087,-5.09722,2,2.78914,10.0892,10.0733,469.035,11.4377
00262874158-01,262874158,1,3,7522,3.84068,0.431574,1.66653e-005,6.66961,1.15888,0.0232938,2.02347,0.0134459,2.62275,422.169,74.3717,0.580917,1325.7,0.000643214,0.236065,0.974953,7.42755,-0.09375,187,160.19,7.6112,2.83747,4635.63,109133
00262874158-02,262874158,2,3,7522,3.84068,0.215813,9.96977e-006,5.53128,1.02037,0.0193182,1.85028,0,2.62275,340.841,42.3138,0.495459,1325.36,0.000294746,0.0471278,0.9,10.0302,0.06146,375,376.771,10.7809,3.32509,0,0
00262874158-03,262874158,3,3,7522,3.84068,0.215797,1.04065e-005,5.69237,1.04386,0.0198808,1.92493,0,2.62275,360.063,42.3417,0.46783,1325.42,0.000281674,0.0463449,0.901916,1.99286,0.05938,375,569.214,10.1625,3.59034,0,0
00262874477-01,262874477,1,1,5130.9,4.44,68.1562,0.0109821,3.04902,1.07413,0.0319619,75.577,0.299072,0.873828,1158,156.542,6.31097,1326.56,0.0079852,0.250337,0.475261,3.35903,-1.08194,2,1.47163,7.1136,6.69668,386.999,5.30106
00262874890-01,262874890,1,1,5368,4.42661,14.6527,0.0101013,2.69568,2.79724,0.0252632,7.39036,0.11447,0.977414,750.722,89.195,15.1114,1365.11,0.0126575,0.398979,0.250947,1.78291,6.87639,3,10.3087,8.36107,6.3221,692.148,54.2395
00262875812-01,262875812,1,1,3971,4.62333,14.6681,0.0100397,2.00674,0.90712,0.0289028,10.9372,0.100034,0.635988,1004.47,121.863,10.5556,1365.06,0.0123423,0.297412,0.0175171,2.75649,-2.68194,3,11.0156,8.71622,7.41312,441.817,9.00515
00262885414-01,262885414,1,2,7907,4.438,0.388317,1.22914e-005,2.03014,1.05057,0.00781432,3.05314,0.0185767,2.37976,68.0035,7.83112,0.997894,1325.55,0.000595185,0.00803631,0.00999983,10.8671,0.19107,208,171.228,7.91987,2.95883,3948.99,57473.1
00262885414-02,262885414,2,2,7907,4.438,0.388305,1.03778e-005,2.11884,0.901885,0.00815574,2.78781,0.0185763,2.37976,73.9934,6.98251,1.09269,1325.36,0.000549243,0.00934386,0.1,1.27655,0.27778,209,204.368,8.68821,4.16774,3949.03,57475.6
00271554516-01,271554516,1,2,7305,4.04756,1.466,0.00011636,2.08055,0.779921,0.00945481,2.21123,0.0298799,2.01569,97.4483,12.1884,4.83291,1326.13,0.00316611,0.0599648,0.445295,4.25845,0.78106,55,37.5725,7.28182,2.8413,2647.49,11610.7
00271554516-02,271554516,2,2,7305,4.04756,1.46719,7.79108e-005,2.18628,1.07148,0.00993525,6.25234,0.0298961,2.01569,106.64,13.6323,1.58131,1325.36,0.00218797,0.0208629,0.502015,1.56404,0.34722,56,45.9257,7.74763,3.60045,2646.77,11598.1
00271574619-01,271574619,1,1,5705,4.51233,44.4946,0.0241642,2.54729,0.703371,0.0192842,23.3986,0.295565,1.20997,386.946,59.3728,10.8234,1349.9,0.0200763,0.390676,0.696072,2.75155,21.6708,2,3.28355,7.20402,7.40152,509.341,15.9058
00271596290-01,271596290,1,1,6311.35,4.33549,1.28249,1.99883e-006,44.9881,6.5737,0.353221,2.07363,0.0236766,1.16667,101110,96.0639,5.98102,1326.11,5.923e-005,2.99051,0.78923,5.46983,0.34444,63,9756.92,865.238,186.418,1954.92,3451.7
00271639931-01,271639931,1,2,6866.45,4.438,0.756176,3.74554e-005,2.63101,0.421148,0.0107883,1.39812,0.0277725,2.23391,105.551,17.4071,2.568,1325.87,0.00164503,0.146499,0.899993,10.219,0.38116,107,53.1978,7.63522,2.90412,2717.38,12886.1
00271639931-02,271639931,2,2,6866.45,4.438,0.756242,2.17258e-005,2.98394,0.652804,0.0122355,2.20532,0.0277741,2.23391,153.831,16.675,2.03255,1325.49,0.00091367,0.0512439,0.712264,0.52504,0.20556,107,132.513,10.6602,3.22042,2717.3,12884.6
00271640350-01,271640350,1,1,5467.8,4.57473,60.6176,0.00245257,3.70086,1.95237,0.0362758,218.921,0.320765,0.934509,1562.15,212.089,2.19194,1342.76,0.0018115,0.076739,0.00999983,4.28564,44.4,2,4.21636,12.4005,10.5371,411.816,6.79723
00271697774-01,271697774,1,1,6094.21,4.2604,67.6866,0.0131368,3.92205,1.02692,0.0250508,34.6964,0.360869,1.43413,723.128,74.1487,15.1611,1326.72,0.00850288,0.376544,0.126995,2.27567,4.73055,2,0.04943,9.90587,7.0748,536.079,19.5181
00271725679-01,271725679,1,1,3242,4.438,31.281,0.0027407,31.3786,1.93209,0.28743,103.281,0.194391,1,83166.2,6567.49,2.49978,1344.64,0.00217492,1.09722,0.700245,5.1044,5.01944,2,24.1201,30.2883,26.8885,324.464,2.61932
00271795905-01,271795905,1,1,5825.04,4.47775,54.8707,0.00510928,4.61212,0.818432,0.0336039,53.4637,0.33955,1.25721,1282.61,192.533,7.54842,1349.48,0.00370298,0.284454,0.376296,2.94956,-1.48472,2,3.39572,7.52539,7.04816,494.587,14.1414
00271890956-01,271890956,1,1,5635.25,4.4384,67.5508,0.0248322,2.97976,0.485762,0.0278592,19.0301,0.320466,0.979739,731.174,94.9913,16.2487,1326.69,0.0164999,1.3814,0.835626,2.98099,9.08472,2,0.07697,8.023,5.72289,434.78,8.44496
00271891181-01,271891181,1,1,5657.65,4.55581,34.7562,0.00265775,3.94587,6.043,0.0339904,185.213,0.237813,1.06337,1307.24,282.941,1.34539,1329.66,0.00345214,0.0540983,0.434047,3.10668,-4.54028,3,6.79771,10.6038,11.3479,527.901,18.354
00271891993-01,271891993,1,1,5780,4.45179,13.9915,0.00605394,2.66637,1.08223,0.0243644,17.2993,0.11509,1.00245,658.855,100.031,5.49902,1366.04,0.00766115,0.175152,0.508533,2.55959,5.425,3,0.86207,7.1655,5.90949,752.719,75.867
00271892453-01,271892453,1,1,3469,4.438,14.1615,0.0152521,3.86799,1.08262,0.0354309,6.52768,0.114611,1,1497,168.153,17.2302,1365.89,0.018625,0.594349,0.0202137,1.77679,4.29444,3,4.04716,9.07303,5.93447,452.15,9.87759
00271900514-01,271900514,1,3,4077,4.60452,78.3087,0.00217702,6.14138,1.00767,0.0852696,277.663,0.308637,0.659734,8835.28,872.682,2.33815,1326.87,0.00139855,0.183726,0.00999983,2.74691,0.39167,2,2.92765,19.1805,15.8642,263.023,1.13108
00271900514-02,271900514,2,3,4077,4.60452,41.6666,0.0026288,6.8087,0.886797,0.094535,107.669,0.202659,0.659734,10150,1127.37,2.88259,1345.73,0.00182516,0.322805,0.497347,6.17586,18.8417,2,1.71918,17.6763,15.0993,324.589,2.62335
00271900514-03,271900514,3,3,4077,4.60452,45.7229,0.00383927,5.17131,1.86426,0.0718007,209.975,0.215607,0.659734,6040.83,1062.82,1.66928,1359.27,0.00219767,0.129,0.376593,5.83627,-8.10694,2,5.36261,11.3608,8.96372,314.692,2.31773
00271975726-01,271975726,1,1,3100,4.438,31.5838,0.00266211,14.2614,1.59729,0.130635,146.817,0.195643,1,20312,1924.13,1.85805,1346.74,0.00182278,0.214704,0.00999983,6.82352,17.5931,2,3.65537,9.52492,8.56142,309.258,2.16175
00272085437-01,272085437,1,1,5338.46,4.7154,51.3056,0.00661218,8.87114,9.20079,0.0878922,32.6365,0.317455,0.924542,3157.23,254.122,5.41626,1349.4,0.0044491,2.70813,0.990105,9.80713,-0.77917,2,7.18188,12.8838,11.699,402.004,6.17221
00272086159-01,272086159,1,1,3270,4.98242,16.1558,0.000528134,9.77011,7.92456,0.330239,82.4718,0.0795843,0.271,70998.5,2888.98,1.49778,1363.04,0.000613724,0.748889,0.876371,5.42695,-0.5375,3,206.443,30.4439,23.8614,266.263,1.18785
00272086677-01,272086677,1,1,6821,4.66666,28.5022,0.0158041,5.1521,1.08059,0.0506059,7.83691,0.207849,0.932567,2543.93,170.326,19.5575,1365.73,0.011884,2.29577,0.783936,2.33534,10.5055,2,48.1166,13.1978,13.4527,637.538,39.0432
00272089457-01,272089457,1,1,3590,4.438,54.1626,0.00452571,2.6581,1.20342,0.0243484,84.173,0.280299,1,705.625,100.854,5.00917,1348.5,0.00360612,0.120361,0.10472,4.84643,1.08333,2,0.76737,9.93193,9.70206,299.21,1.89419
00272233699-01,272233699,1,1,6146,4.06021,53.2834,0.0032632,5.23353,1.56645,0.028721,141.265,0.291932,1.66914,878.881,110.928,2.35563,1349.38,0.00174401,0.10601,0.624483,3.25945,-0.82361,2,0.34116,9.21784,6.57396,648.47,41.7908
00272286042-01,272286042,1,4,7266,4.07336,0.228899,4.39807e-005,2.55312,1.71869,0.0120056,2.14838,0,1.94798,131.352,55.4518,0.418813,1325.42,0.00144875,0.0253695,0.9,5.09513,0.06563,354,218.1,7.4008,2.83119,0,0
00272286042-02,272286042,2,4,7266,4.07336,0.22894,8.07188e-006,4.94241,1.42304,0.0232408,3.50856,0,1.94798,596.076,43.028,0.493084,1325.52,0.000326284,0.0127561,0.319592,8.16312,0.06644,354,284.818,7.24853,2.95709,0,0
00272286042-03,272286042,3,4,7266,4.07336,0.228917,7.49891e-006,5.90307,1.30294,0.0277582,2.77099,0,1.94798,791.8,47.5636,0.497363,1325.36,0.000250197,0.0263325,0.700282,7.45602,0.09896,354,344.679,9.25854,4.16418,0,0
00272286042-04,272286042,4,4,7266,4.07336,0.228901,8.99655e-006,5.12011,1.78457,0.0240765,3.63744,0,1.94798,648.04,71.6527,0.4971,1325.46,0.0017957,0.0120913,0.0932945,0,0.11446,353,270.06,11.8849,3.04911,0,0
00272357134-01,272357134,1,2,6538.96,4.438,4.19693,9.15262e-006,31.3659,3.50553,0.122232,6.22667,0.090065,2.35055,17025.6,45.0029,5.81008,1328.55,9.59444e-005,0.637748,0.00999983,10.6865,2.475,19,78.4371,405.003,123.742,1474.03,1115.71
00272357134-02,272357134,2,2,6538.96,4.438,4.19695,0.000113351,7.74169,0.891024,0.0301692,4.3492,0.0900653,2.35055,938.563,39.0295,5.63322,1326.83,0.00124019,0.323016,0.706087,1.83564,2.65972,19,23.548,17.1862,5.63304,1474.03,1115.7
00272431317-01,272431317,1,2,3579,4.438,3.01103,0.000274634,12.0303,3.6572,0.110198,3.84005,0.0408286,1,8157.88,452.814,3.70392,1356.46,0.00239031,1.85196,0.935956,8.53517,1.50972,17,47.0103,23.0328,7.5005,781.576,88.1872
00272431317-02,272431317,2,2,3579,4.438,3.01118,0.000684957,7.66123,12.0028,0.0701771,2.96461,0.0408301,1,2500.99,377.474,3.62442,1354.95,0.00660587,1.81221,0.975882,2.05674,0.26667,18,31.0096,8.57406,4.53135,781.562,88.181
00272466980-01,272466980,1,3,3143,4.438,0.207277,1.75313e-005,5.47645,6.10392,0.0501645,2.43183,0.00685786,1,2991.74,554.183,0.706143,1354.28,0.000928673,0.0358992,0.0576843,10.491,0.13443,251,118.348,8.29511,4.5654,1674.72,1859.04
00272466980-02,272466980,2,3,3143,4.438,0.207311,9.02328e-006,7.63233,1.599,0.0699124,2.18447,0.00685863,1,5115.1,587.313,0.645067,1354.14,0.000513788,0.0786058,0.685253,8.16623,0.06667,252,260.556,10.6979,3.45556,1674.62,1858.62
00272466980-03,272466980,3,3,3143,4.438,0.414697,2.22968e-005,13.7175,6.24637,0.125653,2.08228,0.0108887,1,11165,948.523,1.12112,1354.42,0.00144614,0.560559,0.921011,4.20108,0.19804,125,75.3808,12.4263,3.64091,1329.07,737.42
00272546396-01,272546396,1,1,5950,4.47045,18.156,0.00304843,3.3909,0.289503,0.0304518,18.1758,0.140514,1.02,786.621,104.469,3.49922,1366.36,0.00457155,0.61705,0.923121,3.94857,5.68611,3,2.92516,7.4852,5.89118,707.375,59.1726
00276666216-01,276666216,1,1,5481,4.4033,2.9993,0.000941279,6.46322,7.17145,0.0580391,1.19602,0.0401809,1.02006,1514.78,130.511,13.7409,1326.92,0.0137617,6.87043,0.986946,1.9624,2.21667,27,12.2021,12.16,5.02034,1218.58,521.124
00276935987-01,276935987,1,1,5780,4.11003,2.12556,6.89231e-005,41.9781,1.21682,0.384521,3.4298,0.025166,1,143131,3614.14,5.9802,1326.53,0.00124949,2.9901,0.671298,3.84176,1.51456,38,36.8955,12.9097,4.29195,1607.73,1578.96
00276935996-01,276935996,1,1,5780,4.09014,2.12571,0.000286473,42.8954,40.0306,0.392924,1.74146,0.0247859,1,66779,3439.71,12.2297,1326.53,0.00613137,6.11484,0.990105,2.42948,1.17011,38,56.9769,9.24919,3.8863,1620.01,1627.76
00276936320-01,276936320,1,1,9653,4.438,2.90039,0.000358716,29.2657,17.8538,0.112548,2.01186,0.071024,2.38187,12245.7,1130.66,9.20491,1326.39,0.00566317,2.71457,0.831289,4.00838,1.44305,28,20.8897,8.09445,3.17555,2466.67,8749.12
00277017695-01,277017695,1,1,5928.73,4.3271,55.3841,0.00690091,10.516,10.9342,0.0796173,36.5981,0.29667,1.20988,2714.29,254.386,4.97801,1349.4,0.00458814,2.48901,0.990105,3.65576,-1.725,2,11.5035,12.3447,12.1167,528.309,18.4108
00277022838-01,277022838,1,1,9088,4.07658,1.57711,0.000240559,40.3719,40.5449,0.16082,1.44632,0.0350225,2.29951,11819.9,938.779,7.3773,1326.44,0.00713571,3.68865,0.990105,5.60151,0.75025,51,59.0537,9.06999,3.82127,3249.41,26347.5
00277099925-01,277099925,1,2,5780,4.438,0.808518,3.94453e-005,3.36764,1.06821,0.0308477,2.05806,0.0169935,1,1095.17,114.907,3.12298,1325.97,0.00182687,0.111065,0.300296,1.74366,0.22805,100,56.9183,9.36608,3.75474,1956.5,3462.87
00277099925-02,277099925,2,2,5780,4.438,45.9807,0.0216177,24.6901,3.04427,0.226162,22.9536,0.251308,1,59585.8,12881.6,18.7687,1345,0.0119262,3.46573,0.0271984,6.74623,2.62083,2,11.3358,24.9045,23.9719,508.765,15.8339
00277103955-01,277103955,1,1,4943,4.57337,1.30952,8.87688e-005,1.04304,1.09064,0.0123753,3.48736,0.0218834,0.772044,186.123,18.3407,2.94375,1326.41,0.00282919,0.0370949,0.0455133,1.1163,0.83464,61,33.3975,9.1773,3.99296,1295.53,665.743
00277173650-01,277173650,1,4,5780,4.438,41.0986,0.00293557,12.4716,1.41853,0.114241,164.086,0.233188,1,15252.6,1264.37,2.13162,1361.59,0.00191071,0.218656,0.0227247,8.30367,1.98889,2,0.50728,15.8722,12.0022,528.161,18.3902
00277173650-02,277173650,2,4,5780,4.438,33.6119,0.00373509,11.0067,0.732696,0.100822,39.3729,0.203931,1,9754.58,1125.49,4.83785,1337.42,0.00408037,1.1697,0.813523,5.61894,-4.72083,3,5.44916,15.067,11.6606,564.778,24.0454
00277173650-03,277173650,3,4,5780,4.438,43.3564,0.00378598,19.4902,79.5687,0.178531,126.859,0.241652,1,13464.6,1377.18,1.66906,1349.38,0.00203673,0.834531,0.990105,5.44249,-2.525,2,6.2566,12.9309,11.8358,518.829,17.1245
